"Step","OLMo-7B-Twin-2T-run-024 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-024 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-024 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-022 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-022 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-022 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-021 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-021 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-021 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-020 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-020 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-020 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-019 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-019 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-019 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-018 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-018 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-018 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-017 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-017 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-017 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-016 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-016 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-016 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-015 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-015 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-015 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-014 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-014 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-014 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-013 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-013 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-013 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-012 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-012 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-012 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-011 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-011 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-011 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-010 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-010 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-010 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-009 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-009 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-009 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-008 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-008 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-008 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-007 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-007 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-007 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-006 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-006 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-006 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-005 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-005 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-005 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-003 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-003 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-003 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-002 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-002 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-002 - eval/c4_100_domains-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-001 - eval/c4_100_domains-validation/Perplexity","OLMo-7B-Twin-2T-run-001 - eval/c4_100_domains-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-001 - eval/c4_100_domains-validation/Perplexity__MAX"
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.639363288879395","10.639363288879395","10.639363288879395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.675332069396973","10.675332069396973","10.675332069396973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.631514549255371","10.631514549255371","10.631514549255371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.612865447998047","10.612865447998047","10.612865447998047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.621036529541016","10.621036529541016","10.621036529541016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.58519172668457","10.58519172668457","10.58519172668457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.592998504638672","10.592998504638672","10.592998504638672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.598394393920898","10.598394393920898","10.598394393920898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.592606544494629","10.592606544494629","10.592606544494629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.579843521118164","10.579843521118164","10.579843521118164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.568440437316895","10.568440437316895","10.568440437316895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.572779655456543","10.572779655456543","10.572779655456543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.566474914550781","10.566474914550781","10.566474914550781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.725797653198242","10.725797653198242","10.725797653198242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.572868347167969","10.572868347167969","10.572868347167969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.54704475402832","10.54704475402832","10.54704475402832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.634235382080078","10.634235382080078","10.634235382080078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.550278663635254","10.550278663635254","10.550278663635254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.558623313903809","10.558623313903809","10.558623313903809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.52798080444336","10.52798080444336","10.52798080444336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.520493507385254","10.520493507385254","10.520493507385254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.556760787963867","10.556760787963867","10.556760787963867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.52572250366211","10.52572250366211","10.52572250366211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.623991966247559","10.623991966247559","10.623991966247559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.531862258911133","10.531862258911133","10.531862258911133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.553020477294922","10.553020477294922","10.553020477294922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.518214225769043","10.518214225769043","10.518214225769043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237000","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.52359390258789","10.52359390258789","10.52359390258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238000","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.51687240600586","10.51687240600586","10.51687240600586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239000","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.512497901916504","10.512497901916504","10.512497901916504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.500677108764648","10.500677108764648","10.500677108764648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241000","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.493266105651855","10.493266105651855","10.493266105651855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242000","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.499625205993652","10.499625205993652","10.499625205993652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243000","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.520668983459473","10.520668983459473","10.520668983459473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244000","","","","","","","","","","","","","","","","","","","","","","","","","10.562883377075195","10.562883377075195","10.562883377075195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245000","","","","","","","","","","","","","","","","","","","","","","","","","10.504447937011719","10.504447937011719","10.504447937011719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246000","","","","","","","","","","","","","","","","","","","","","","","","","10.5362548828125","10.5362548828125","10.5362548828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247000","","","","","","","","","","","","","","","","","","","","","","","","","10.491750717163086","10.491750717163086","10.491750717163086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248000","","","","","","","","","","","","","","","","","","","","","","","","","10.499938011169434","10.499938011169434","10.499938011169434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249000","","","","","","","","","","","","","","","","","","","","","","","","","10.479496002197266","10.479496002197266","10.479496002197266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250000","","","","","","","","","","","","","","","","","","","","","","","","","10.494634628295898","10.494634628295898","10.494634628295898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251000","","","","","","","","","","","","","","","","","","","","","","","","","10.491667747497559","10.491667747497559","10.491667747497559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252000","","","","","","","","","","","","","","","","","","","","","","","","","10.48785400390625","10.48785400390625","10.48785400390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253000","","","","","","","","","","","","","","","","","","","","","","","","","10.467462539672852","10.467462539672852","10.467462539672852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254000","","","","","","","","","","","","","","","","","","","","","","","","","10.50409984588623","10.50409984588623","10.50409984588623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255000","","","","","","","","","","","","","","","","","","","","","","","","","10.46007251739502","10.46007251739502","10.46007251739502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256000","","","","","","","","","","","","","","","","","","","","","","","","","10.45632266998291","10.45632266998291","10.45632266998291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257000","","","","","","","","","","","","","","","","","","","","","","","","","10.506248474121094","10.506248474121094","10.506248474121094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258000","","","","","","","","","","","","","","","","","","","","","","","","","10.488656997680664","10.488656997680664","10.488656997680664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259000","","","","","","","","","","","","","","","","","","","","","","","","","10.465496063232422","10.465496063232422","10.465496063232422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","10.483076095581055","10.483076095581055","10.483076095581055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","10.421324729919434","10.421324729919434","10.421324729919434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","10.425213813781738","10.425213813781738","10.425213813781738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","10.405482292175293","10.405482292175293","10.405482292175293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","10.409526824951172","10.409526824951172","10.409526824951172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","10.420310974121094","10.420310974121094","10.420310974121094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","10.413955688476562","10.413955688476562","10.413955688476562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","10.416131019592285","10.416131019592285","10.416131019592285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","10.40319538116455","10.40319538116455","10.40319538116455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","10.396917343139648","10.396917343139648","10.396917343139648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","10.386476516723633","10.386476516723633","10.386476516723633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","10.38016128540039","10.38016128540039","10.38016128540039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","10.37584400177002","10.37584400177002","10.37584400177002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","10.384089469909668","10.384089469909668","10.384089469909668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","10.37946605682373","10.37946605682373","10.37946605682373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","10.397393226623535","10.397393226623535","10.397393226623535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","10.375240325927734","10.375240325927734","10.375240325927734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","10.383584976196289","10.383584976196289","10.383584976196289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","10.361809730529785","10.361809730529785","10.361809730529785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","10.343161582946777","10.343161582946777","10.343161582946777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","10.351083755493164","10.351083755493164","10.351083755493164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","10.364920616149902","10.364920616149902","10.364920616149902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","10.393486976623535","10.393486976623535","10.393486976623535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","10.363224983215332","10.363224983215332","10.363224983215332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","10.384332656860352","10.384332656860352","10.384332656860352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","10.381891250610352","10.381891250610352","10.381891250610352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","10.377687454223633","10.377687454223633","10.377687454223633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","10.34743881225586","10.34743881225586","10.34743881225586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","10.338031768798828","10.338031768798828","10.338031768798828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","10.330191612243652","10.330191612243652","10.330191612243652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","10.35789966583252","10.35789966583252","10.35789966583252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","10.330711364746094","10.330711364746094","10.330711364746094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","10.333857536315918","10.333857536315918","10.333857536315918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","10.332983016967773","10.332983016967773","10.332983016967773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","10.325282096862793","10.325282096862793","10.325282096862793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","10.314866065979004","10.314866065979004","10.314866065979004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","10.302928924560547","10.302928924560547","10.302928924560547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","10.382314682006836","10.382314682006836","10.382314682006836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","10.296656608581543","10.296656608581543","10.296656608581543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","10.315877914428711","10.315877914428711","10.315877914428711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","10.298970222473145","10.298970222473145","10.298970222473145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","10.28746223449707","10.28746223449707","10.28746223449707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","10.286650657653809","10.286650657653809","10.286650657653809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","10.273146629333496","10.273146629333496","10.273146629333496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","10.305923461914062","10.305923461914062","10.305923461914062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","10.283735275268555","10.283735275268555","10.283735275268555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","10.262404441833496","10.262404441833496","10.262404441833496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","10.255724906921387","10.255724906921387","10.255724906921387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","10.313465118408203","10.313465118408203","10.313465118408203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","10.249043464660645","10.249043464660645","10.249043464660645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","10.250383377075195","10.250383377075195","10.250383377075195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","10.276718139648438","10.276718139648438","10.276718139648438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","10.261594772338867","10.261594772338867","10.261594772338867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","10.246336936950684","10.246336936950684","10.246336936950684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","10.255861282348633","10.255861282348633","10.255861282348633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","10.256277084350586","10.256277084350586","10.256277084350586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","10.236489295959473","10.236489295959473","10.236489295959473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","10.232722282409668","10.232722282409668","10.232722282409668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","10.236079216003418","10.236079216003418","10.236079216003418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"319000","","","","","","","","","","","","","","","","","","","10.22838020324707","10.22838020324707","10.22838020324707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","10.209907531738281","10.209907531738281","10.209907531738281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"321000","","","","","","","","","","","","","","","","10.244260787963867","10.244260787963867","10.244260787963867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"322000","","","","","","","","","","","","","","","","10.234859466552734","10.234859466552734","10.234859466552734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323000","","","","","","","","","","","","","","","","10.233407020568848","10.233407020568848","10.233407020568848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324000","","","","","","","","","","","","","","","","10.230777740478516","10.230777740478516","10.230777740478516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325000","","","","","","","","","","","","","","","","10.209771156311035","10.209771156311035","10.209771156311035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"326000","","","","","","","","","","","","","","","","10.198025703430176","10.198025703430176","10.198025703430176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327000","","","","","","","","","","","","","","","","10.246424674987793","10.246424674987793","10.246424674987793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328000","","","","","","","","","","","","","","","","10.215432167053223","10.215432167053223","10.215432167053223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329000","","","","","","","","","","","","","","","","10.213773727416992","10.213773727416992","10.213773727416992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330000","","","","","","","","","","","","","","","","10.212634086608887","10.212634086608887","10.212634086608887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
