"Step","OLMo-7B-Twin-2T-run-024 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/m2d2_wiki-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/m2d2_wiki-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/m2d2_wiki-validation/CrossEntropyLoss__MAX"
"193000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3156580924987793","2.3156580924987793","2.3156580924987793","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"194000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3164167404174805","2.3164167404174805","2.3164167404174805","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"195000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.312868118286133","2.312868118286133","2.312868118286133","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"196000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3139076232910156","2.3139076232910156","2.3139076232910156","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"197000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3165442943573","2.3165442943573","2.3165442943573","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3164291381835938","2.3164291381835938","2.3164291381835938","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3129520416259766","2.3129520416259766","2.3129520416259766","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3111934661865234","2.3111934661865234","2.3111934661865234","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.320037603378296","2.320037603378296","2.320037603378296","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.316056489944458","2.316056489944458","2.316056489944458","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3197176456451416","2.3197176456451416","2.3197176456451416","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3141109943389893","2.3141109943389893","2.3141109943389893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.313532829284668","2.313532829284668","2.313532829284668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3110814094543457","2.3110814094543457","2.3110814094543457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3092994689941406","2.3092994689941406","2.3092994689941406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3145742416381836","2.3145742416381836","2.3145742416381836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.311366558074951","2.311366558074951","2.311366558074951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3138303756713867","2.3138303756713867","2.3138303756713867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3144338130950928","2.3144338130950928","2.3144338130950928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3079922199249268","2.3079922199249268","2.3079922199249268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.30826735496521","2.30826735496521","2.30826735496521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3107216358184814","2.3107216358184814","2.3107216358184814","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3052978515625","2.3052978515625","2.3052978515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.308845043182373","2.308845043182373","2.308845043182373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.304818868637085","2.304818868637085","2.304818868637085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.309377670288086","2.309377670288086","2.309377670288086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3075623512268066","2.3075623512268066","2.3075623512268066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.305562973022461","2.305562973022461","2.305562973022461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.308018207550049","2.308018207550049","2.308018207550049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.302013635635376","2.302013635635376","2.302013635635376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3198158740997314","2.3198158740997314","2.3198158740997314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3068909645080566","2.3068909645080566","2.3068909645080566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.302422523498535","2.302422523498535","2.302422523498535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.309852361679077","2.309852361679077","2.309852361679077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3023791313171387","2.3023791313171387","2.3023791313171387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3039467334747314","2.3039467334747314","2.3039467334747314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2980966567993164","2.2980966567993164","2.2980966567993164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.299497365951538","2.299497365951538","2.299497365951538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3051161766052246","2.3051161766052246","2.3051161766052246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.299407958984375","2.299407958984375","2.299407958984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3094468116760254","2.3094468116760254","2.3094468116760254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.301964282989502","2.301964282989502","2.301964282989502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.303156614303589","2.303156614303589","2.303156614303589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2997775077819824","2.2997775077819824","2.2997775077819824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3009936809539795","2.3009936809539795","2.3009936809539795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.304765462875366","2.304765462875366","2.304765462875366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2979745864868164","2.2979745864868164","2.2979745864868164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.297271966934204","2.297271966934204","2.297271966934204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.296502113342285","2.296502113342285","2.296502113342285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3000566959381104","2.3000566959381104","2.3000566959381104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.300170660018921","2.300170660018921","2.300170660018921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244000","","","","","","","","","","","","","","","","","","","","","","","","","2.3020999431610107","2.3020999431610107","2.3020999431610107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245000","","","","","","","","","","","","","","","","","","","","","","","","","2.29713773727417","2.29713773727417","2.29713773727417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246000","","","","","","","","","","","","","","","","","","","","","","","","","2.2991342544555664","2.2991342544555664","2.2991342544555664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247000","","","","","","","","","","","","","","","","","","","","","","","","","2.2995307445526123","2.2995307445526123","2.2995307445526123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248000","","","","","","","","","","","","","","","","","","","","","","","","","2.2958130836486816","2.2958130836486816","2.2958130836486816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249000","","","","","","","","","","","","","","","","","","","","","","","","","2.295537233352661","2.295537233352661","2.295537233352661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250000","","","","","","","","","","","","","","","","","","","","","","","","","2.296358108520508","2.296358108520508","2.296358108520508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251000","","","","","","","","","","","","","","","","","","","","","","","","","2.2974019050598145","2.2974019050598145","2.2974019050598145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252000","","","","","","","","","","","","","","","","","","","","","","","","","2.2935147285461426","2.2935147285461426","2.2935147285461426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253000","","","","","","","","","","","","","","","","","","","","","","","","","2.2946712970733643","2.2946712970733643","2.2946712970733643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254000","","","","","","","","","","","","","","","","","","","","","","","","","2.2965662479400635","2.2965662479400635","2.2965662479400635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255000","","","","","","","","","","","","","","","","","","","","","","","","","2.2899532318115234","2.2899532318115234","2.2899532318115234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256000","","","","","","","","","","","","","","","","","","","","","","","","","2.2923364639282227","2.2923364639282227","2.2923364639282227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257000","","","","","","","","","","","","","","","","","","","","","","","","","2.2989273071289062","2.2989273071289062","2.2989273071289062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258000","","","","","","","","","","","","","","","","","","","","","","","","","2.2940733432769775","2.2940733432769775","2.2940733432769775","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259000","","","","","","","","","","","","","","","","","","","","","","","","","2.2945878505706787","2.2945878505706787","2.2945878505706787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","2.2953147888183594","2.2953147888183594","2.2953147888183594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","2.2882304191589355","2.2882304191589355","2.2882304191589355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","2.2875680923461914","2.2875680923461914","2.2875680923461914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","2.288165807723999","2.288165807723999","2.288165807723999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","2.2892005443573","2.2892005443573","2.2892005443573","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","2.286710023880005","2.286710023880005","2.286710023880005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","2.2854599952697754","2.2854599952697754","2.2854599952697754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","2.286926507949829","2.286926507949829","2.286926507949829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","2.2877771854400635","2.2877771854400635","2.2877771854400635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","2.2815234661102295","2.2815234661102295","2.2815234661102295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","2.2824459075927734","2.2824459075927734","2.2824459075927734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","2.2848172187805176","2.2848172187805176","2.2848172187805176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","2.2831833362579346","2.2831833362579346","2.2831833362579346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","2.2845458984375","2.2845458984375","2.2845458984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","2.284790515899658","2.284790515899658","2.284790515899658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","2.2846531867980957","2.2846531867980957","2.2846531867980957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","2.2818427085876465","2.2818427085876465","2.2818427085876465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","2.284069299697876","2.284069299697876","2.284069299697876","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","2.2830348014831543","2.2830348014831543","2.2830348014831543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","2.2769885063171387","2.2769885063171387","2.2769885063171387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","2.279554843902588","2.279554843902588","2.279554843902588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","2.2817068099975586","2.2817068099975586","2.2817068099975586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","2.287055730819702","2.287055730819702","2.287055730819702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","2.2797844409942627","2.2797844409942627","2.2797844409942627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","2.284198045730591","2.284198045730591","2.284198045730591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","2.2831778526306152","2.2831778526306152","2.2831778526306152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","2.284543037414551","2.284543037414551","2.284543037414551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","2.2812752723693848","2.2812752723693848","2.2812752723693848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","2.280848503112793","2.280848503112793","2.280848503112793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","2.2805323600769043","2.2805323600769043","2.2805323600769043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","2.2811288833618164","2.2811288833618164","2.2811288833618164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","2.2802934646606445","2.2802934646606445","2.2802934646606445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","2.278968572616577","2.278968572616577","2.278968572616577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","2.282975435256958","2.282975435256958","2.282975435256958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","2.277039051055908","2.277039051055908","2.277039051055908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","2.279005527496338","2.279005527496338","2.279005527496338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","2.274182081222534","2.274182081222534","2.274182081222534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","2.2866005897521973","2.2866005897521973","2.2866005897521973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","2.276282787322998","2.276282787322998","2.276282787322998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","2.278339147567749","2.278339147567749","2.278339147567749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","2.275081157684326","2.275081157684326","2.275081157684326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","2.2746407985687256","2.2746407985687256","2.2746407985687256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","2.2717578411102295","2.2717578411102295","2.2717578411102295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","2.2710556983947754","2.2710556983947754","2.2710556983947754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","2.2753944396972656","2.2753944396972656","2.2753944396972656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","2.2736332416534424","2.2736332416534424","2.2736332416534424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","2.2681939601898193","2.2681939601898193","2.2681939601898193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","2.271354913711548","2.271354913711548","2.271354913711548","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
