"Step","OLMo-7B-Twin-2T-run-024 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/manosphere-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/manosphere-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/manosphere-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/manosphere-validation/CrossEntropyLoss__MAX"
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8030056953430176","2.8030056953430176","2.8030056953430176","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.809640884399414","2.809640884399414","2.809640884399414","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8033370971679688","2.8033370971679688","2.8033370971679688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.803745985031128","2.803745985031128","2.803745985031128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.801299571990967","2.801299571990967","2.801299571990967","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7994062900543213","2.7994062900543213","2.7994062900543213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8027243614196777","2.8027243614196777","2.8027243614196777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8004446029663086","2.8004446029663086","2.8004446029663086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8013980388641357","2.8013980388641357","2.8013980388641357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8066110610961914","2.8066110610961914","2.8066110610961914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7997331619262695","2.7997331619262695","2.7997331619262695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7990610599517822","2.7990610599517822","2.7990610599517822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.798354387283325","2.798354387283325","2.798354387283325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7980878353118896","2.7980878353118896","2.7980878353118896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7977135181427","2.7977135181427","2.7977135181427","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7966880798339844","2.7966880798339844","2.7966880798339844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.796999931335449","2.796999931335449","2.796999931335449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.797139883041382","2.797139883041382","2.797139883041382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7955055236816406","2.7955055236816406","2.7955055236816406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.794689893722534","2.794689893722534","2.794689893722534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7959742546081543","2.7959742546081543","2.7959742546081543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.812908411026001","2.812908411026001","2.812908411026001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7972700595855713","2.7972700595855713","2.7972700595855713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7939505577087402","2.7939505577087402","2.7939505577087402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7999415397644043","2.7999415397644043","2.7999415397644043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.793753147125244","2.793753147125244","2.793753147125244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.794118881225586","2.794118881225586","2.794118881225586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.793138027191162","2.793138027191162","2.793138027191162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7923684120178223","2.7923684120178223","2.7923684120178223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.795022487640381","2.795022487640381","2.795022487640381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.792901039123535","2.792901039123535","2.792901039123535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8041749000549316","2.8041749000549316","2.8041749000549316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.794963836669922","2.794963836669922","2.794963836669922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7970569133758545","2.7970569133758545","2.7970569133758545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7908878326416016","2.7908878326416016","2.7908878326416016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79282546043396","2.79282546043396","2.79282546043396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.791642189025879","2.791642189025879","2.791642189025879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7904720306396484","2.7904720306396484","2.7904720306396484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.790132999420166","2.790132999420166","2.790132999420166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.789743661880493","2.789743661880493","2.789743661880493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7879810333251953","2.7879810333251953","2.7879810333251953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7918105125427246","2.7918105125427246","2.7918105125427246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244000","","","","","","","","","","","","","","","","","","","","","","","","","2.7968454360961914","2.7968454360961914","2.7968454360961914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245000","","","","","","","","","","","","","","","","","","","","","","","","","2.7904610633850098","2.7904610633850098","2.7904610633850098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246000","","","","","","","","","","","","","","","","","","","","","","","","","2.792426109313965","2.792426109313965","2.792426109313965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247000","","","","","","","","","","","","","","","","","","","","","","","","","2.789904832839966","2.789904832839966","2.789904832839966","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248000","","","","","","","","","","","","","","","","","","","","","","","","","2.7871596813201904","2.7871596813201904","2.7871596813201904","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249000","","","","","","","","","","","","","","","","","","","","","","","","","2.7895843982696533","2.7895843982696533","2.7895843982696533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250000","","","","","","","","","","","","","","","","","","","","","","","","","2.790256977081299","2.790256977081299","2.790256977081299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251000","","","","","","","","","","","","","","","","","","","","","","","","","2.790919542312622","2.790919542312622","2.790919542312622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252000","","","","","","","","","","","","","","","","","","","","","","","","","2.7874467372894287","2.7874467372894287","2.7874467372894287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253000","","","","","","","","","","","","","","","","","","","","","","","","","2.7885427474975586","2.7885427474975586","2.7885427474975586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254000","","","","","","","","","","","","","","","","","","","","","","","","","2.7915871143341064","2.7915871143341064","2.7915871143341064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255000","","","","","","","","","","","","","","","","","","","","","","","","","2.7894978523254395","2.7894978523254395","2.7894978523254395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256000","","","","","","","","","","","","","","","","","","","","","","","","","2.7846152782440186","2.7846152782440186","2.7846152782440186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257000","","","","","","","","","","","","","","","","","","","","","","","","","2.7917368412017822","2.7917368412017822","2.7917368412017822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258000","","","","","","","","","","","","","","","","","","","","","","","","","2.7881546020507812","2.7881546020507812","2.7881546020507812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259000","","","","","","","","","","","","","","","","","","","","","","","","","2.788084030151367","2.788084030151367","2.788084030151367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","2.7874643802642822","2.7874643802642822","2.7874643802642822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","2.785489559173584","2.785489559173584","2.785489559173584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","2.7859995365142822","2.7859995365142822","2.7859995365142822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","2.7829103469848633","2.7829103469848633","2.7829103469848633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","2.782543897628784","2.782543897628784","2.782543897628784","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","2.7833309173583984","2.7833309173583984","2.7833309173583984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","2.7813501358032227","2.7813501358032227","2.7813501358032227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","2.783698320388794","2.783698320388794","2.783698320388794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","2.782287836074829","2.782287836074829","2.782287836074829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","2.779474973678589","2.779474973678589","2.779474973678589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","2.778061628341675","2.778061628341675","2.778061628341675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","2.7812538146972656","2.7812538146972656","2.7812538146972656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","2.7815022468566895","2.7815022468566895","2.7815022468566895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","2.7784366607666016","2.7784366607666016","2.7784366607666016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","2.7796478271484375","2.7796478271484375","2.7796478271484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","2.7830517292022705","2.7830517292022705","2.7830517292022705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","2.780056953430176","2.780056953430176","2.780056953430176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","2.7788772583007812","2.7788772583007812","2.7788772583007812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","2.777988910675049","2.777988910675049","2.777988910675049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","2.7756121158599854","2.7756121158599854","2.7756121158599854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","2.7786617279052734","2.7786617279052734","2.7786617279052734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","2.777280330657959","2.777280330657959","2.777280330657959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","2.7800211906433105","2.7800211906433105","2.7800211906433105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","2.778179168701172","2.778179168701172","2.778179168701172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","2.778184652328491","2.778184652328491","2.778184652328491","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","2.7797927856445312","2.7797927856445312","2.7797927856445312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","2.780839204788208","2.780839204788208","2.780839204788208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","2.7783122062683105","2.7783122062683105","2.7783122062683105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","2.777726411819458","2.777726411819458","2.777726411819458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","2.775709867477417","2.775709867477417","2.775709867477417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","2.7782154083251953","2.7782154083251953","2.7782154083251953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","2.7756214141845703","2.7756214141845703","2.7756214141845703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","2.776219129562378","2.776219129562378","2.776219129562378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","2.776907444000244","2.776907444000244","2.776907444000244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","2.7738001346588135","2.7738001346588135","2.7738001346588135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","2.7741236686706543","2.7741236686706543","2.7741236686706543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","2.7721219062805176","2.7721219062805176","2.7721219062805176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","2.782682418823242","2.782682418823242","2.782682418823242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","2.771871328353882","2.771871328353882","2.771871328353882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","2.7723093032836914","2.7723093032836914","2.7723093032836914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","2.7717714309692383","2.7717714309692383","2.7717714309692383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","2.770841121673584","2.770841121673584","2.770841121673584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","2.7718911170959473","2.7718911170959473","2.7718911170959473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","2.769343614578247","2.769343614578247","2.769343614578247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","2.772470235824585","2.772470235824585","2.772470235824585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","2.773531436920166","2.773531436920166","2.773531436920166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","2.7690863609313965","2.7690863609313965","2.7690863609313965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","2.7709524631500244","2.7709524631500244","2.7709524631500244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","2.7769577503204346","2.7769577503204346","2.7769577503204346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","2.7676944732666016","2.7676944732666016","2.7676944732666016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","2.768653154373169","2.768653154373169","2.768653154373169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","2.7675375938415527","2.7675375938415527","2.7675375938415527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","2.767522096633911","2.767522096633911","2.767522096633911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","2.7687947750091553","2.7687947750091553","2.7687947750091553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","2.770277738571167","2.770277738571167","2.770277738571167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","2.7712483406066895","2.7712483406066895","2.7712483406066895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","2.7689452171325684","2.7689452171325684","2.7689452171325684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","2.7655088901519775","2.7655088901519775","2.7655088901519775","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","2.7623329162597656","2.7623329162597656","2.7623329162597656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
