"Step","OLMo-7B-Twin-2T-run-024 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/4chan-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/4chan-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/4chan-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/4chan-validation/CrossEntropyLoss__MAX"
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1340742111206055","2.1340742111206055","2.1340742111206055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.134437084197998","2.134437084197998","2.134437084197998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1281046867370605","2.1281046867370605","2.1281046867370605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1280734539031982","2.1280734539031982","2.1280734539031982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1362686157226562","2.1362686157226562","2.1362686157226562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.137004852294922","2.137004852294922","2.137004852294922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1314854621887207","2.1314854621887207","2.1314854621887207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1379899978637695","2.1379899978637695","2.1379899978637695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1310884952545166","2.1310884952545166","2.1310884952545166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1310300827026367","2.1310300827026367","2.1310300827026367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.129727840423584","2.129727840423584","2.129727840423584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.128969192504883","2.128969192504883","2.128969192504883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1259641647338867","2.1259641647338867","2.1259641647338867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1268632411956787","2.1268632411956787","2.1268632411956787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.127324342727661","2.127324342727661","2.127324342727661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1272599697113037","2.1272599697113037","2.1272599697113037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12748122215271","2.12748122215271","2.12748122215271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.127521514892578","2.127521514892578","2.127521514892578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1273632049560547","2.1273632049560547","2.1273632049560547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1428754329681396","2.1428754329681396","2.1428754329681396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.127000331878662","2.127000331878662","2.127000331878662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1239688396453857","2.1239688396453857","2.1239688396453857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1335089206695557","2.1335089206695557","2.1335089206695557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1274285316467285","2.1274285316467285","2.1274285316467285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1243669986724854","2.1243669986724854","2.1243669986724854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.126319646835327","2.126319646835327","2.126319646835327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1240572929382324","2.1240572929382324","2.1240572929382324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1268184185028076","2.1268184185028076","2.1268184185028076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1293232440948486","2.1293232440948486","2.1293232440948486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15101957321167","2.15101957321167","2.15101957321167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1323461532592773","2.1323461532592773","2.1323461532592773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.137699604034424","2.137699604034424","2.137699604034424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1291909217834473","2.1291909217834473","2.1291909217834473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1255927085876465","2.1255927085876465","2.1255927085876465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.129884719848633","2.129884719848633","2.129884719848633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.127056121826172","2.127056121826172","2.127056121826172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1243112087249756","2.1243112087249756","2.1243112087249756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.118866443634033","2.118866443634033","2.118866443634033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1216166019439697","2.1216166019439697","2.1216166019439697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1226613521575928","2.1226613521575928","2.1226613521575928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244000","","","","","","","","","","","","","","","","","","","","","","","","","2.1263513565063477","2.1263513565063477","2.1263513565063477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245000","","","","","","","","","","","","","","","","","","","","","","","","","2.1227409839630127","2.1227409839630127","2.1227409839630127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246000","","","","","","","","","","","","","","","","","","","","","","","","","2.1210410594940186","2.1210410594940186","2.1210410594940186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247000","","","","","","","","","","","","","","","","","","","","","","","","","2.118534564971924","2.118534564971924","2.118534564971924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248000","","","","","","","","","","","","","","","","","","","","","","","","","2.1221823692321777","2.1221823692321777","2.1221823692321777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249000","","","","","","","","","","","","","","","","","","","","","","","","","2.125584125518799","2.125584125518799","2.125584125518799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250000","","","","","","","","","","","","","","","","","","","","","","","","","2.1261298656463623","2.1261298656463623","2.1261298656463623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251000","","","","","","","","","","","","","","","","","","","","","","","","","2.1248183250427246","2.1248183250427246","2.1248183250427246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252000","","","","","","","","","","","","","","","","","","","","","","","","","2.118534564971924","2.118534564971924","2.118534564971924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253000","","","","","","","","","","","","","","","","","","","","","","","","","2.1151092052459717","2.1151092052459717","2.1151092052459717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254000","","","","","","","","","","","","","","","","","","","","","","","","","2.123605966567993","2.123605966567993","2.123605966567993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255000","","","","","","","","","","","","","","","","","","","","","","","","","2.1178853511810303","2.1178853511810303","2.1178853511810303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256000","","","","","","","","","","","","","","","","","","","","","","","","","2.114651918411255","2.114651918411255","2.114651918411255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257000","","","","","","","","","","","","","","","","","","","","","","","","","2.1236305236816406","2.1236305236816406","2.1236305236816406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258000","","","","","","","","","","","","","","","","","","","","","","","","","2.122561454772949","2.122561454772949","2.122561454772949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259000","","","","","","","","","","","","","","","","","","","","","","","","","2.1198387145996094","2.1198387145996094","2.1198387145996094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","2.127028226852417","2.127028226852417","2.127028226852417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","2.113940715789795","2.113940715789795","2.113940715789795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","2.1149871349334717","2.1149871349334717","2.1149871349334717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","2.115046262741089","2.115046262741089","2.115046262741089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","2.115959644317627","2.115959644317627","2.115959644317627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","2.116920232772827","2.116920232772827","2.116920232772827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","2.1158223152160645","2.1158223152160645","2.1158223152160645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","2.120299816131592","2.120299816131592","2.120299816131592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","2.1135671138763428","2.1135671138763428","2.1135671138763428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","2.111886739730835","2.111886739730835","2.111886739730835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","2.1092164516448975","2.1092164516448975","2.1092164516448975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","2.1093761920928955","2.1093761920928955","2.1093761920928955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","2.1145129203796387","2.1145129203796387","2.1145129203796387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","2.1094717979431152","2.1094717979431152","2.1094717979431152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","2.1085381507873535","2.1085381507873535","2.1085381507873535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","2.1147303581237793","2.1147303581237793","2.1147303581237793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","2.108278751373291","2.108278751373291","2.108278751373291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","2.1134557723999023","2.1134557723999023","2.1134557723999023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","2.1115241050720215","2.1115241050720215","2.1115241050720215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","2.1134588718414307","2.1134588718414307","2.1134588718414307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","2.1102473735809326","2.1102473735809326","2.1102473735809326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","2.1179895401000977","2.1179895401000977","2.1179895401000977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","2.1154749393463135","2.1154749393463135","2.1154749393463135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","2.110245943069458","2.110245943069458","2.110245943069458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","2.112398862838745","2.112398862838745","2.112398862838745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","2.1090290546417236","2.1090290546417236","2.1090290546417236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","2.118303060531616","2.118303060531616","2.118303060531616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","2.1118547916412354","2.1118547916412354","2.1118547916412354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","2.1073505878448486","2.1073505878448486","2.1073505878448486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","2.1076982021331787","2.1076982021331787","2.1076982021331787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","2.1143581867218018","2.1143581867218018","2.1143581867218018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","2.10760498046875","2.10760498046875","2.10760498046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","2.108689546585083","2.108689546585083","2.108689546585083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","2.1038739681243896","2.1038739681243896","2.1038739681243896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","2.106887102127075","2.106887102127075","2.106887102127075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","2.1022796630859375","2.1022796630859375","2.1022796630859375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","2.1102848052978516","2.1102848052978516","2.1102848052978516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","2.1168391704559326","2.1168391704559326","2.1168391704559326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","2.1031501293182373","2.1031501293182373","2.1031501293182373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","2.1074061393737793","2.1074061393737793","2.1074061393737793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","2.103362560272217","2.103362560272217","2.103362560272217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","2.102020025253296","2.102020025253296","2.102020025253296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","2.1043317317962646","2.1043317317962646","2.1043317317962646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","2.1012940406799316","2.1012940406799316","2.1012940406799316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","2.101918935775757","2.101918935775757","2.101918935775757","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","2.105710029602051","2.105710029602051","2.105710029602051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","2.10394024848938","2.10394024848938","2.10394024848938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","2.1003377437591553","2.1003377437591553","2.1003377437591553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","2.1271157264709473","2.1271157264709473","2.1271157264709473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","2.1040074825286865","2.1040074825286865","2.1040074825286865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","2.097794532775879","2.097794532775879","2.097794532775879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","2.107516050338745","2.107516050338745","2.107516050338745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","2.100959062576294","2.100959062576294","2.100959062576294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","2.0992703437805176","2.0992703437805176","2.0992703437805176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","2.1041157245635986","2.1041157245635986","2.1041157245635986","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","2.10221266746521","2.10221266746521","2.10221266746521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","2.103963851928711","2.103963851928711","2.103963851928711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","2.1048855781555176","2.1048855781555176","2.1048855781555176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","2.097984552383423","2.097984552383423","2.097984552383423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"319000","","","","","","","","","","","","","","","","","","","2.102590322494507","2.102590322494507","2.102590322494507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","2.099724769592285","2.099724769592285","2.099724769592285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"321000","","","","","","","","","","","","","","","","2.1014442443847656","2.1014442443847656","2.1014442443847656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
