"Step","OLMo-7B-Twin-2T-run-024 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-024 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-024 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-022 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-022 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-022 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-021 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-021 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-021 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-020 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-020 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-020 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-019 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-019 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-019 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-018 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-018 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-018 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-017 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-017 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-017 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-016 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-016 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-016 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-015 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-015 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-015 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-014 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-014 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-014 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-013 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-013 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-013 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-012 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-012 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-012 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-011 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-011 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-011 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-010 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-010 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-010 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-009 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-009 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-009 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-008 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-008 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-008 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-007 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-007 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-007 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-006 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-006 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-006 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-005 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-005 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-005 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-003 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-003 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-003 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-002 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-002 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-002 - eval/c4_en-validation/Perplexity__MAX","OLMo-7B-Twin-2T-run-001 - eval/c4_en-validation/Perplexity","OLMo-7B-Twin-2T-run-001 - eval/c4_en-validation/Perplexity__MIN","OLMo-7B-Twin-2T-run-001 - eval/c4_en-validation/Perplexity__MAX"
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.025115013122559","12.025115013122559","12.025115013122559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.065011978149414","12.065011978149414","12.065011978149414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.08413028717041","12.08413028717041","12.08413028717041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.035603523254395","12.035603523254395","12.035603523254395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.018224716186523","12.018224716186523","12.018224716186523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.988936424255371","11.988936424255371","11.988936424255371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.20076847076416","12.20076847076416","12.20076847076416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.043989181518555","12.043989181518555","12.043989181518555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.958951950073242","11.958951950073242","11.958951950073242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.059467315673828","12.059467315673828","12.059467315673828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.985143661499023","11.985143661499023","11.985143661499023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.015210151672363","12.015210151672363","12.015210151672363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.99105453491211","11.99105453491211","11.99105453491211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.965597152709961","11.965597152709961","11.965597152709961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.013528823852539","12.013528823852539","12.013528823852539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.975152015686035","11.975152015686035","11.975152015686035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.141944885253906","12.141944885253906","12.141944885253906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.985095024108887","11.985095024108887","11.985095024108887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.017889022827148","12.017889022827148","12.017889022827148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.959280014038086","11.959280014038086","11.959280014038086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.974226951599121","11.974226951599121","11.974226951599121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.96182632446289","11.96182632446289","11.96182632446289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.956297874450684","11.956297874450684","11.956297874450684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.916973114013672","11.916973114013672","11.916973114013672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.909857749938965","11.909857749938965","11.909857749938965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.943243980407715","11.943243980407715","11.943243980407715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243000","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.937515258789062","11.937515258789062","11.937515258789062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244000","","","","","","","","","","","","","","","","","","","","","","","","","12.024460792541504","12.024460792541504","12.024460792541504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245000","","","","","","","","","","","","","","","","","","","","","","","","","11.97551441192627","11.97551441192627","11.97551441192627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246000","","","","","","","","","","","","","","","","","","","","","","","","","12.006739616394043","12.006739616394043","12.006739616394043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247000","","","","","","","","","","","","","","","","","","","","","","","","","11.930849075317383","11.930849075317383","11.930849075317383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248000","","","","","","","","","","","","","","","","","","","","","","","","","11.95715045928955","11.95715045928955","11.95715045928955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249000","","","","","","","","","","","","","","","","","","","","","","","","","11.935145378112793","11.935145378112793","11.935145378112793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250000","","","","","","","","","","","","","","","","","","","","","","","","","11.941725730895996","11.941725730895996","11.941725730895996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251000","","","","","","","","","","","","","","","","","","","","","","","","","11.901044845581055","11.901044845581055","11.901044845581055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252000","","","","","","","","","","","","","","","","","","","","","","","","","11.930254936218262","11.930254936218262","11.930254936218262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253000","","","","","","","","","","","","","","","","","","","","","","","","","11.911368370056152","11.911368370056152","11.911368370056152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254000","","","","","","","","","","","","","","","","","","","","","","","","","11.948349952697754","11.948349952697754","11.948349952697754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255000","","","","","","","","","","","","","","","","","","","","","","","","","11.878573417663574","11.878573417663574","11.878573417663574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256000","","","","","","","","","","","","","","","","","","","","","","","","","11.882893562316895","11.882893562316895","11.882893562316895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257000","","","","","","","","","","","","","","","","","","","","","","","","","11.97347640991211","11.97347640991211","11.97347640991211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258000","","","","","","","","","","","","","","","","","","","","","","","","","11.915501594543457","11.915501594543457","11.915501594543457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259000","","","","","","","","","","","","","","","","","","","","","","","","","11.903564453125","11.903564453125","11.903564453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","11.92622184753418","11.92622184753418","11.92622184753418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","11.856778144836426","11.856778144836426","11.856778144836426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","11.825675010681152","11.825675010681152","11.825675010681152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","11.822610855102539","11.822610855102539","11.822610855102539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","11.813642501831055","11.813642501831055","11.813642501831055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","11.806507110595703","11.806507110595703","11.806507110595703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","11.80694580078125","11.80694580078125","11.80694580078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","11.829005241394043","11.829005241394043","11.829005241394043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","11.815726280212402","11.815726280212402","11.815726280212402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","11.801236152648926","11.801236152648926","11.801236152648926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","11.783276557922363","11.783276557922363","11.783276557922363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","11.793346405029297","11.793346405029297","11.793346405029297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","11.732779502868652","11.732779502868652","11.732779502868652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","11.784082412719727","11.784082412719727","11.784082412719727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","11.803982734680176","11.803982734680176","11.803982734680176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","11.787799835205078","11.787799835205078","11.787799835205078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","11.751937866210938","11.751937866210938","11.751937866210938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","11.753668785095215","11.753668785095215","11.753668785095215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","11.761557579040527","11.761557579040527","11.761557579040527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","11.72775650024414","11.72775650024414","11.72775650024414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","11.694220542907715","11.694220542907715","11.694220542907715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","11.725584983825684","11.725584983825684","11.725584983825684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","11.818143844604492","11.818143844604492","11.818143844604492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","11.77660846710205","11.77660846710205","11.77660846710205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","11.769770622253418","11.769770622253418","11.769770622253418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","11.74456787109375","11.74456787109375","11.74456787109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","11.75168228149414","11.75168228149414","11.75168228149414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","11.691622734069824","11.691622734069824","11.691622734069824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","11.679547309875488","11.679547309875488","11.679547309875488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","11.680288314819336","11.680288314819336","11.680288314819336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","11.742593765258789","11.742593765258789","11.742593765258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","11.722973823547363","11.722973823547363","11.722973823547363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","11.717764854431152","11.717764854431152","11.717764854431152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","11.734477996826172","11.734477996826172","11.734477996826172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","11.693881034851074","11.693881034851074","11.693881034851074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","11.690479278564453","11.690479278564453","11.690479278564453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","11.667585372924805","11.667585372924805","11.667585372924805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","11.77646541595459","11.77646541595459","11.77646541595459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","11.66667366027832","11.66667366027832","11.66667366027832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","11.663227081298828","11.663227081298828","11.663227081298828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","11.639959335327148","11.639959335327148","11.639959335327148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","11.68620491027832","11.68620491027832","11.68620491027832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","11.667235374450684","11.667235374450684","11.667235374450684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","11.644092559814453","11.644092559814453","11.644092559814453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","11.64411449432373","11.64411449432373","11.64411449432373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","11.672707557678223","11.672707557678223","11.672707557678223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","11.61837387084961","11.61837387084961","11.61837387084961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","11.580171585083008","11.580171585083008","11.580171585083008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","11.672713279724121","11.672713279724121","11.672713279724121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","11.575242042541504","11.575242042541504","11.575242042541504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","11.607110977172852","11.607110977172852","11.607110977172852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","11.625426292419434","11.625426292419434","11.625426292419434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","11.621682167053223","11.621682167053223","11.621682167053223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","11.631645202636719","11.631645202636719","11.631645202636719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","11.642990112304688","11.642990112304688","11.642990112304688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","11.623729705810547","11.623729705810547","11.623729705810547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","11.625432014465332","11.625432014465332","11.625432014465332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","11.600897789001465","11.600897789001465","11.600897789001465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","11.572200775146484","11.572200775146484","11.572200775146484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"319000","","","","","","","","","","","","","","","","","","","11.573368072509766","11.573368072509766","11.573368072509766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","11.598753929138184","11.598753929138184","11.598753929138184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"321000","","","","","","","","","","","","","","","","11.61361312866211","11.61361312866211","11.61361312866211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"322000","","","","","","","","","","","","","","","","11.596075057983398","11.596075057983398","11.596075057983398","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323000","","","","","","","","","","","","","","","","11.593523025512695","11.593523025512695","11.593523025512695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324000","","","","","","","","","","","","","","","","11.592926025390625","11.592926025390625","11.592926025390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325000","","","","","","","","","","","","","","","","11.544536590576172","11.544536590576172","11.544536590576172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"326000","","","","","","","","","","","","","","","","11.579078674316406","11.579078674316406","11.579078674316406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327000","","","","","","","","","","","","","","","","11.603184700012207","11.603184700012207","11.603184700012207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328000","","","","","","","","","","","","","","","","11.542973518371582","11.542973518371582","11.542973518371582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329000","","","","","","","","","","","","","","","","11.551722526550293","11.551722526550293","11.551722526550293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330000","","","","","","","","","","","","","","","","11.531477928161621","11.531477928161621","11.531477928161621","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"331000","","","","","","","","","","","","","","","","11.514351844787598","11.514351844787598","11.514351844787598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"332000","","","","","","","","","","","","","","","","11.536540985107422","11.536540985107422","11.536540985107422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"333000","","","","","","","","","","","","","","","","11.566530227661133","11.566530227661133","11.566530227661133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"334000","","","","","","","","","","","","","","","","11.50823974609375","11.50823974609375","11.50823974609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"335000","","","","","","","","","","","","","","","","11.509334564208984","11.509334564208984","11.509334564208984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"336000","","","","","","","","","","","","","","","","11.51009750366211","11.51009750366211","11.51009750366211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"337000","","","","","","","","","","","","","","","","11.504687309265137","11.504687309265137","11.504687309265137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"338000","","","","","","","","","","","","","","","","11.534602165222168","11.534602165222168","11.534602165222168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"339000","","","","","","","","","","","","","","","","11.537225723266602","11.537225723266602","11.537225723266602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
