"Step","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/wikitext_103-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/wikitext_103-validation/CrossEntropyLoss__MAX"
"314000","","","","","","","","","","","","","","","","","","","2.2844748497009277","2.2844748497009277","2.2844748497009277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","2.2669713497161865","2.2669713497161865","2.2669713497161865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","2.265784740447998","2.265784740447998","2.265784740447998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","2.263904333114624","2.263904333114624","2.263904333114624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","2.2640841007232666","2.2640841007232666","2.2640841007232666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"319000","","","","","","","","","","","","","","","","","","","2.2585623264312744","2.2585623264312744","2.2585623264312744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","2.261035680770874","2.261035680770874","2.261035680770874","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"321000","","","","","","","","","","","","","","","","2.2709505558013916","2.2709505558013916","2.2709505558013916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"322000","","","","","","","","","","","","","","","","2.26379132270813","2.26379132270813","2.26379132270813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"323000","","","","","","","","","","","","","","","","2.266061305999756","2.266061305999756","2.266061305999756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"324000","","","","","","","","","","","","","","","","2.2856197357177734","2.2856197357177734","2.2856197357177734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325000","","","","","","","","","","","","","","","","2.266357183456421","2.266357183456421","2.266357183456421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"326000","","","","","","","","","","","","","","","","2.260624885559082","2.260624885559082","2.260624885559082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"327000","","","","","","","","","","","","","","","","2.2915749549865723","2.2915749549865723","2.2915749549865723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"328000","","","","","","","","","","","","","","","","2.2536191940307617","2.2536191940307617","2.2536191940307617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"329000","","","","","","","","","","","","","","","","2.259368419647217","2.259368419647217","2.259368419647217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330000","","","","","","","","","","","","","","","","2.2602462768554688","2.2602462768554688","2.2602462768554688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"331000","","","","","","","","","","","","","","","","2.259486436843872","2.259486436843872","2.259486436843872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"332000","","","","","","","","","","","","","","","","2.2610440254211426","2.2610440254211426","2.2610440254211426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"333000","","","","","","","","","","","","","","","","2.2599642276763916","2.2599642276763916","2.2599642276763916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"334000","","","","","","","","","","","","","","","","2.2502918243408203","2.2502918243408203","2.2502918243408203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"335000","","","","","","","","","","","","","","","","2.2554421424865723","2.2554421424865723","2.2554421424865723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"336000","","","","","","","","","","","","","","","","2.2598791122436523","2.2598791122436523","2.2598791122436523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"337000","","","","","","","","","","","","","","","","2.2613322734832764","2.2613322734832764","2.2613322734832764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"338000","","","","","","","","","","","","","","","","2.261040687561035","2.261040687561035","2.261040687561035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"339000","","","","","","","","","","","","","","","","2.271723985671997","2.271723985671997","2.271723985671997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"340000","","","","","","","","","","","","","","","","2.26906681060791","2.26906681060791","2.26906681060791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"341000","","","","","","","","","","","","","","","","2.2607038021087646","2.2607038021087646","2.2607038021087646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"342000","","","","","","","","","","","","","","","","2.2488882541656494","2.2488882541656494","2.2488882541656494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"343000","","","","","","","","","","","","","","","","2.2645013332366943","2.2645013332366943","2.2645013332366943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"344000","","","","","","","","","","","","","","","","2.2533600330352783","2.2533600330352783","2.2533600330352783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"345000","","","","","","","","","","","","","","","","2.2646706104278564","2.2646706104278564","2.2646706104278564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"346000","","","","","","","","","","","","","","","","2.2575836181640625","2.2575836181640625","2.2575836181640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"347000","","","","","","","","","","","","","","","","2.2581655979156494","2.2581655979156494","2.2581655979156494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"348000","","","","","","","","","","","","","","","","2.2519474029541016","2.2519474029541016","2.2519474029541016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"349000","","","","","","","","","","","","","","","","2.257537364959717","2.257537364959717","2.257537364959717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"350000","","","","","","","","","","","","","","","","2.2537481784820557","2.2537481784820557","2.2537481784820557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"351000","","","","","","","","","","","","","","","","2.2472410202026367","2.2472410202026367","2.2472410202026367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"352000","","","","","","","","","","","","","2.2491002082824707","2.2491002082824707","2.2491002082824707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"353000","","","","","","","","","","","","","2.2514073848724365","2.2514073848724365","2.2514073848724365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"354000","","","","","","","","","","","","","2.251439332962036","2.251439332962036","2.251439332962036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"355000","","","","","","","","","","","","","2.2517943382263184","2.2517943382263184","2.2517943382263184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"356000","","","","","","","","","","","","","2.248676061630249","2.248676061630249","2.248676061630249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"357000","","","","","","","","","","","","","2.250307559967041","2.250307559967041","2.250307559967041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"358000","","","","","","","","","","","","","2.2497308254241943","2.2497308254241943","2.2497308254241943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359000","","","","","","","","","","","","","2.2481868267059326","2.2481868267059326","2.2481868267059326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"360000","","","","","","","","","","","","","2.2441132068634033","2.2441132068634033","2.2441132068634033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361000","","","","","","","","","","","","","2.2464752197265625","2.2464752197265625","2.2464752197265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"362000","","","","","","","","","","","","","2.2473580837249756","2.2473580837249756","2.2473580837249756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363000","","","","","","","","","","","","","2.246152639389038","2.246152639389038","2.246152639389038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"364000","","","","","","","","","","","","","2.250112771987915","2.250112771987915","2.250112771987915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"365000","","","","","","","","","","","","","2.2580411434173584","2.2580411434173584","2.2580411434173584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"366000","","","","","","","","","","","","","2.245269775390625","2.245269775390625","2.245269775390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367000","","","","","","","","","","","","","2.245692491531372","2.245692491531372","2.245692491531372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"368000","","","","","","","","","","","","","2.2468369007110596","2.2468369007110596","2.2468369007110596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"369000","","","","","","","","","","","","","2.247710943222046","2.247710943222046","2.247710943222046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370000","","","","","","","","","","","","","2.2501986026763916","2.2501986026763916","2.2501986026763916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371000","","","","","","","","","","","","","2.246582508087158","2.246582508087158","2.246582508087158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"372000","","","","","","","","","","","","","2.2426044940948486","2.2426044940948486","2.2426044940948486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"373000","","","","","","","","","","","","","2.2435355186462402","2.2435355186462402","2.2435355186462402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374000","","","","","","","","","","","","","2.246156930923462","2.246156930923462","2.246156930923462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375000","","","","","","","","","","","","","2.2384064197540283","2.2384064197540283","2.2384064197540283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"376000","","","","","","","","","","","","","2.2415785789489746","2.2415785789489746","2.2415785789489746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377000","","","","","","","","","","","","","2.241732120513916","2.241732120513916","2.241732120513916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"378000","","","","","","","","","","","","","2.2442963123321533","2.2442963123321533","2.2442963123321533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"379000","","","","","","","","","","","","","2.2423739433288574","2.2423739433288574","2.2423739433288574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"380000","","","","","","","","","","","","","2.240816593170166","2.240816593170166","2.240816593170166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"381000","","","","","","","","","","","","","2.235618829727173","2.235618829727173","2.235618829727173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"382000","","","","","","","","","","","","","2.249457359313965","2.249457359313965","2.249457359313965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"383000","","","","","","","","","","","","","2.2348520755767822","2.2348520755767822","2.2348520755767822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"384000","","","","","","","","","","2.232764482498169","2.232764482498169","2.232764482498169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385000","","","","","","","","","","2.2371442317962646","2.2371442317962646","2.2371442317962646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"386000","","","","","","","","","","2.2400994300842285","2.2400994300842285","2.2400994300842285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387000","","","","","","","","","","2.235915422439575","2.235915422439575","2.235915422439575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"388000","","","","","","","","","","2.2349905967712402","2.2349905967712402","2.2349905967712402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389000","","","","","","","","","","2.23517107963562","2.23517107963562","2.23517107963562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"390000","","","","","","","","","","2.235862970352173","2.235862970352173","2.235862970352173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"391000","","","","","","","","","","2.227783203125","2.227783203125","2.227783203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"392000","","","","","","","","","","2.2291035652160645","2.2291035652160645","2.2291035652160645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"393000","","","","","","","","","","2.234226942062378","2.234226942062378","2.234226942062378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"394000","","","","","","","","","","2.237919569015503","2.237919569015503","2.237919569015503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"395000","","","","","","","","","","2.228008508682251","2.228008508682251","2.228008508682251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"396000","","","","","","","","","","2.233090400695801","2.233090400695801","2.233090400695801","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"397000","","","","","","","","","","2.232426643371582","2.232426643371582","2.232426643371582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"398000","","","","","","","","","","2.2277934551239014","2.2277934551239014","2.2277934551239014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399000","","","","","","","","","","2.230010986328125","2.230010986328125","2.230010986328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"400000","","","","","","","","","","2.2260279655456543","2.2260279655456543","2.2260279655456543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"401000","","","","","","","","","","2.2258198261260986","2.2258198261260986","2.2258198261260986","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"402000","","","","","","","","","","2.22469162940979","2.22469162940979","2.22469162940979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"403000","","","","","","","","","","2.2253053188323975","2.2253053188323975","2.2253053188323975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"404000","","","","","","","","","","2.228421926498413","2.228421926498413","2.228421926498413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"405000","","","","","","","","","","2.223318099975586","2.223318099975586","2.223318099975586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"406000","","","","","","","","","","2.2261109352111816","2.2261109352111816","2.2261109352111816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"407000","","","","","","","","","","2.2226500511169434","2.2226500511169434","2.2226500511169434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"408000","","","","","","","","","","2.227374792098999","2.227374792098999","2.227374792098999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"409000","","","","","","","","","","2.2544426918029785","2.2544426918029785","2.2544426918029785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410000","","","","","","","","","","2.222501039505005","2.222501039505005","2.222501039505005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"411000","","","","","","","","","","2.224224328994751","2.224224328994751","2.224224328994751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"412000","","","","","","","","","","2.2271556854248047","2.2271556854248047","2.2271556854248047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413000","","","","","","","","","","2.2255334854125977","2.2255334854125977","2.2255334854125977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"414000","","","","","","","","","","2.2341692447662354","2.2341692447662354","2.2341692447662354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"415000","","","","","","","","","","2.2237401008605957","2.2237401008605957","2.2237401008605957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"416000","","","","","","","2.223543405532837","2.223543405532837","2.223543405532837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"417000","","","","","","","2.2265145778656006","2.2265145778656006","2.2265145778656006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"418000","","","","","","","2.21777606010437","2.21777606010437","2.21777606010437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"419000","","","","","","","2.2225544452667236","2.2225544452667236","2.2225544452667236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"420000","","","","","","","2.2200047969818115","2.2200047969818115","2.2200047969818115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"421000","","","","","","","2.226091146469116","2.226091146469116","2.226091146469116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"422000","","","","","","","2.219203472137451","2.219203472137451","2.219203472137451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"423000","","","","","","","2.215270519256592","2.215270519256592","2.215270519256592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"424000","","","","","","","2.217860221862793","2.217860221862793","2.217860221862793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"425000","","","","","","","2.2162890434265137","2.2162890434265137","2.2162890434265137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"426000","","","","","","","2.2172164916992188","2.2172164916992188","2.2172164916992188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"427000","","","","","","","2.217816114425659","2.217816114425659","2.217816114425659","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428000","","","","","","","2.220653772354126","2.220653772354126","2.220653772354126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"429000","","","","","","","2.2148447036743164","2.2148447036743164","2.2148447036743164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
