"Step","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/ptb-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/ptb-validation/CrossEntropyLoss__MAX"
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6049399375915527","2.6049399375915527","2.6049399375915527","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5922024250030518","2.5922024250030518","2.5922024250030518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5782711505889893","2.5782711505889893","2.5782711505889893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5898923873901367","2.5898923873901367","2.5898923873901367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.570915460586548","2.570915460586548","2.570915460586548","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59224534034729","2.59224534034729","2.59224534034729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5982093811035156","2.5982093811035156","2.5982093811035156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5857367515563965","2.5857367515563965","2.5857367515563965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.592081308364868","2.592081308364868","2.592081308364868","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5784809589385986","2.5784809589385986","2.5784809589385986","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.574352264404297","2.574352264404297","2.574352264404297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5747084617614746","2.5747084617614746","2.5747084617614746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5811150074005127","2.5811150074005127","2.5811150074005127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.573974609375","2.573974609375","2.573974609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.581101179122925","2.581101179122925","2.581101179122925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.569944381713867","2.569944381713867","2.569944381713867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.577556610107422","2.577556610107422","2.577556610107422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5680277347564697","2.5680277347564697","2.5680277347564697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.566890001296997","2.566890001296997","2.566890001296997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.575002908706665","2.575002908706665","2.575002908706665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.600721836090088","2.600721836090088","2.600721836090088","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5779664516448975","2.5779664516448975","2.5779664516448975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5677390098571777","2.5677390098571777","2.5677390098571777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.580688953399658","2.580688953399658","2.580688953399658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5706257820129395","2.5706257820129395","2.5706257820129395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5616531372070312","2.5616531372070312","2.5616531372070312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.570924997329712","2.570924997329712","2.570924997329712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5704174041748047","2.5704174041748047","2.5704174041748047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.581334114074707","2.581334114074707","2.581334114074707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.576444625854492","2.576444625854492","2.576444625854492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.606839895248413","2.606839895248413","2.606839895248413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.576916217803955","2.576916217803955","2.576916217803955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.574188709259033","2.574188709259033","2.574188709259033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5735738277435303","2.5735738277435303","2.5735738277435303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5589473247528076","2.5589473247528076","2.5589473247528076","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5742757320404053","2.5742757320404053","2.5742757320404053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5740437507629395","2.5740437507629395","2.5740437507629395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57123064994812","2.57123064994812","2.57123064994812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5640313625335693","2.5640313625335693","2.5640313625335693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5691685676574707","2.5691685676574707","2.5691685676574707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5791773796081543","2.5791773796081543","2.5791773796081543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244000","","","","","","","","","","","","","","","","","","","","","","","","","2.5785484313964844","2.5785484313964844","2.5785484313964844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245000","","","","","","","","","","","","","","","","","","","","","","","","","2.5707404613494873","2.5707404613494873","2.5707404613494873","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246000","","","","","","","","","","","","","","","","","","","","","","","","","2.5744307041168213","2.5744307041168213","2.5744307041168213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247000","","","","","","","","","","","","","","","","","","","","","","","","","2.562690258026123","2.562690258026123","2.562690258026123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248000","","","","","","","","","","","","","","","","","","","","","","","","","2.5613198280334473","2.5613198280334473","2.5613198280334473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249000","","","","","","","","","","","","","","","","","","","","","","","","","2.5586636066436768","2.5586636066436768","2.5586636066436768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250000","","","","","","","","","","","","","","","","","","","","","","","","","2.5669283866882324","2.5669283866882324","2.5669283866882324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251000","","","","","","","","","","","","","","","","","","","","","","","","","2.56984806060791","2.56984806060791","2.56984806060791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252000","","","","","","","","","","","","","","","","","","","","","","","","","2.562943935394287","2.562943935394287","2.562943935394287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253000","","","","","","","","","","","","","","","","","","","","","","","","","2.56014084815979","2.56014084815979","2.56014084815979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254000","","","","","","","","","","","","","","","","","","","","","","","","","2.587416648864746","2.587416648864746","2.587416648864746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255000","","","","","","","","","","","","","","","","","","","","","","","","","2.5598881244659424","2.5598881244659424","2.5598881244659424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256000","","","","","","","","","","","","","","","","","","","","","","","","","2.558335065841675","2.558335065841675","2.558335065841675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257000","","","","","","","","","","","","","","","","","","","","","","","","","2.5824577808380127","2.5824577808380127","2.5824577808380127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258000","","","","","","","","","","","","","","","","","","","","","","","","","2.555933952331543","2.555933952331543","2.555933952331543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259000","","","","","","","","","","","","","","","","","","","","","","","","","2.562527656555176","2.562527656555176","2.562527656555176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","2.556442975997925","2.556442975997925","2.556442975997925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","2.54439115524292","2.54439115524292","2.54439115524292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","2.5531394481658936","2.5531394481658936","2.5531394481658936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","2.551974296569824","2.551974296569824","2.551974296569824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","2.5551486015319824","2.5551486015319824","2.5551486015319824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","2.5658371448516846","2.5658371448516846","2.5658371448516846","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","2.5508832931518555","2.5508832931518555","2.5508832931518555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","2.570405960083008","2.570405960083008","2.570405960083008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","2.5732522010803223","2.5732522010803223","2.5732522010803223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","2.5564475059509277","2.5564475059509277","2.5564475059509277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","2.5520596504211426","2.5520596504211426","2.5520596504211426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","2.557321786880493","2.557321786880493","2.557321786880493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","2.537050724029541","2.537050724029541","2.537050724029541","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","2.5468697547912598","2.5468697547912598","2.5468697547912598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","2.5488760471343994","2.5488760471343994","2.5488760471343994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","2.5678277015686035","2.5678277015686035","2.5678277015686035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","2.547757625579834","2.547757625579834","2.547757625579834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","2.5488412380218506","2.5488412380218506","2.5488412380218506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","2.5415420532226562","2.5415420532226562","2.5415420532226562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","2.5354747772216797","2.5354747772216797","2.5354747772216797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","2.5422894954681396","2.5422894954681396","2.5422894954681396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","2.539879083633423","2.539879083633423","2.539879083633423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","2.5453379154205322","2.5453379154205322","2.5453379154205322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","2.545069456100464","2.545069456100464","2.545069456100464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","2.5447170734405518","2.5447170734405518","2.5447170734405518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","2.542931079864502","2.542931079864502","2.542931079864502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","2.5561349391937256","2.5561349391937256","2.5561349391937256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","2.543090343475342","2.543090343475342","2.543090343475342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","2.5400993824005127","2.5400993824005127","2.5400993824005127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","2.5354442596435547","2.5354442596435547","2.5354442596435547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","2.5556938648223877","2.5556938648223877","2.5556938648223877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","2.5370256900787354","2.5370256900787354","2.5370256900787354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","2.5434343814849854","2.5434343814849854","2.5434343814849854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","2.567355155944824","2.567355155944824","2.567355155944824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","2.5460827350616455","2.5460827350616455","2.5460827350616455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","2.5412065982818604","2.5412065982818604","2.5412065982818604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","2.5349326133728027","2.5349326133728027","2.5349326133728027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","2.5617895126342773","2.5617895126342773","2.5617895126342773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","2.538724184036255","2.538724184036255","2.538724184036255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","2.5375149250030518","2.5375149250030518","2.5375149250030518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","2.5332131385803223","2.5332131385803223","2.5332131385803223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","2.535285711288452","2.535285711288452","2.535285711288452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","2.5352609157562256","2.5352609157562256","2.5352609157562256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","2.5347471237182617","2.5347471237182617","2.5347471237182617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","2.5373473167419434","2.5373473167419434","2.5373473167419434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","2.531355619430542","2.531355619430542","2.531355619430542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","2.531513214111328","2.531513214111328","2.531513214111328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","2.5245823860168457","2.5245823860168457","2.5245823860168457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","2.544750213623047","2.544750213623047","2.544750213623047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","2.5269863605499268","2.5269863605499268","2.5269863605499268","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","2.5176193714141846","2.5176193714141846","2.5176193714141846","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","2.5379514694213867","2.5379514694213867","2.5379514694213867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","2.5297741889953613","2.5297741889953613","2.5297741889953613","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","2.519096612930298","2.519096612930298","2.519096612930298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","2.5260984897613525","2.5260984897613525","2.5260984897613525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","2.528610944747925","2.528610944747925","2.528610944747925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316000","","","","","","","","","","","","","","","","","","","2.573239326477051","2.573239326477051","2.573239326477051","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317000","","","","","","","","","","","","","","","","","","","2.5269551277160645","2.5269551277160645","2.5269551277160645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"318000","","","","","","","","","","","","","","","","","","","2.52178692817688","2.52178692817688","2.52178692817688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"319000","","","","","","","","","","","","","","","","","","","2.5124564170837402","2.5124564170837402","2.5124564170837402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"320000","","","","","","","","","","","","","","","","","","","2.525724172592163","2.525724172592163","2.525724172592163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
