"Step","OLMo-7B-Twin-2T-run-024 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-024 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-024 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-022 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-022 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-022 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-021 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-021 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-021 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-020 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-020 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-020 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-019 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-019 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-019 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-018 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-018 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-018 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-017 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-017 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-017 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-016 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-016 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-016 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-015 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-015 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-015 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-014 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-014 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-014 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-013 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-013 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-013 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-012 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-012 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-012 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-011 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-011 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-011 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-010 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-010 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-010 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-009 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-009 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-009 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-008 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-008 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-008 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-007 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-007 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-007 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-006 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-006 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-006 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-005 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-005 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-005 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-003 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-003 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-003 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-002 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-002 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-002 - eval/mc4_en-validation/CrossEntropyLoss__MAX","OLMo-7B-Twin-2T-run-001 - eval/mc4_en-validation/CrossEntropyLoss","OLMo-7B-Twin-2T-run-001 - eval/mc4_en-validation/CrossEntropyLoss__MIN","OLMo-7B-Twin-2T-run-001 - eval/mc4_en-validation/CrossEntropyLoss__MAX"
"199000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.264274835586548","2.264274835586548","2.264274835586548","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2625739574432373","2.2625739574432373","2.2625739574432373","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"201000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2654242515563965","2.2654242515563965","2.2654242515563965","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2638959884643555","2.2638959884643555","2.2638959884643555","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2677552700042725","2.2677552700042725","2.2677552700042725","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26167893409729","2.26167893409729","2.26167893409729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2603979110717773","2.2603979110717773","2.2603979110717773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.257732391357422","2.257732391357422","2.257732391357422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2587902545928955","2.2587902545928955","2.2587902545928955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2633790969848633","2.2633790969848633","2.2633790969848633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2627298831939697","2.2627298831939697","2.2627298831939697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26157546043396","2.26157546043396","2.26157546043396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2669456005096436","2.2669456005096436","2.2669456005096436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"212000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.259476661682129","2.259476661682129","2.259476661682129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.256155490875244","2.256155490875244","2.256155490875244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"214000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2565128803253174","2.2565128803253174","2.2565128803253174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"215000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2555623054504395","2.2555623054504395","2.2555623054504395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.254495620727539","2.254495620727539","2.254495620727539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"217000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2536609172821045","2.2536609172821045","2.2536609172821045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2531495094299316","2.2531495094299316","2.2531495094299316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.254530906677246","2.254530906677246","2.254530906677246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2520103454589844","2.2520103454589844","2.2520103454589844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.253835439682007","2.253835439682007","2.253835439682007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"222000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.249211311340332","2.249211311340332","2.249211311340332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"223000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2691190242767334","2.2691190242767334","2.2691190242767334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"224000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2546918392181396","2.2546918392181396","2.2546918392181396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2487199306488037","2.2487199306488037","2.2487199306488037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2590866088867188","2.2590866088867188","2.2590866088867188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"227000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2475502490997314","2.2475502490997314","2.2475502490997314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.250443935394287","2.250443935394287","2.250443935394287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.24649715423584","2.24649715423584","2.24649715423584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"230000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.246971845626831","2.246971845626831","2.246971845626831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2504160404205322","2.2504160404205322","2.2504160404205322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.249239206314087","2.249239206314087","2.249239206314087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"233000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2737724781036377","2.2737724781036377","2.2737724781036377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2481181621551514","2.2481181621551514","2.2481181621551514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"235000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.251476764678955","2.251476764678955","2.251476764678955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.246950149536133","2.246950149536133","2.246950149536133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2476162910461426","2.2476162910461426","2.2476162910461426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"238000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2486140727996826","2.2486140727996826","2.2486140727996826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"239000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2477521896362305","2.2477521896362305","2.2477521896362305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.245079517364502","2.245079517364502","2.245079517364502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"241000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.243511915206909","2.243511915206909","2.243511915206909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.246260404586792","2.246260404586792","2.246260404586792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243000","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2496562004089355","2.2496562004089355","2.2496562004089355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244000","","","","","","","","","","","","","","","","","","","","","","","","","2.2545270919799805","2.2545270919799805","2.2545270919799805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245000","","","","","","","","","","","","","","","","","","","","","","","","","2.2448978424072266","2.2448978424072266","2.2448978424072266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"246000","","","","","","","","","","","","","","","","","","","","","","","","","2.250162124633789","2.250162124633789","2.250162124633789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"247000","","","","","","","","","","","","","","","","","","","","","","","","","2.24501633644104","2.24501633644104","2.24501633644104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"248000","","","","","","","","","","","","","","","","","","","","","","","","","2.24286150932312","2.24286150932312","2.24286150932312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"249000","","","","","","","","","","","","","","","","","","","","","","","","","2.2425570487976074","2.2425570487976074","2.2425570487976074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"250000","","","","","","","","","","","","","","","","","","","","","","","","","2.2437732219696045","2.2437732219696045","2.2437732219696045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251000","","","","","","","","","","","","","","","","","","","","","","","","","2.2483763694763184","2.2483763694763184","2.2483763694763184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"252000","","","","","","","","","","","","","","","","","","","","","","","","","2.2411704063415527","2.2411704063415527","2.2411704063415527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"253000","","","","","","","","","","","","","","","","","","","","","","","","","2.2435874938964844","2.2435874938964844","2.2435874938964844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254000","","","","","","","","","","","","","","","","","","","","","","","","","2.248943328857422","2.248943328857422","2.248943328857422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255000","","","","","","","","","","","","","","","","","","","","","","","","","2.2416329383850098","2.2416329383850098","2.2416329383850098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256000","","","","","","","","","","","","","","","","","","","","","","","","","2.2386858463287354","2.2386858463287354","2.2386858463287354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"257000","","","","","","","","","","","","","","","","","","","","","","","","","2.251620292663574","2.251620292663574","2.251620292663574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258000","","","","","","","","","","","","","","","","","","","","","","","","","2.2478013038635254","2.2478013038635254","2.2478013038635254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259000","","","","","","","","","","","","","","","","","","","","","","","","","2.2447352409362793","2.2447352409362793","2.2447352409362793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260000","","","","","","","","","","","","","","","","","","","","","","","","","2.247304916381836","2.247304916381836","2.247304916381836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261000","","","","","","","","","","","","","","","","","","","","","","","","","2.2388734817504883","2.2388734817504883","2.2388734817504883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262000","","","","","","","","","","","","","","","","","","","","","","","","","2.2361578941345215","2.2361578941345215","2.2361578941345215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"263000","","","","","","","","","","","","","","","","","","","","","","","","","2.2368295192718506","2.2368295192718506","2.2368295192718506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"264000","","","","","","","","","","","","","","","","","","","","","","","","","2.235994577407837","2.235994577407837","2.235994577407837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"265000","","","","","","","","","","","","","","","","","","","","","","","","","2.2378299236297607","2.2378299236297607","2.2378299236297607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"266000","","","","","","","","","","","","","","","","","","","","","","","","","2.234337568283081","2.234337568283081","2.234337568283081","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"267000","","","","","","","","","","","","","","","","","","","","","","","","","2.237096071243286","2.237096071243286","2.237096071243286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"268000","","","","","","","","","","","","","","","","","","","","","","","","","2.237685203552246","2.237685203552246","2.237685203552246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269000","","","","","","","","","","","","","","","","","","","","","","","","","2.234273672103882","2.234273672103882","2.234273672103882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"270000","","","","","","","","","","","","","","","","","","","","","","","","","2.231966018676758","2.231966018676758","2.231966018676758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"271000","","","","","","","","","","","","","","","","","","","","","","","","","2.2329421043395996","2.2329421043395996","2.2329421043395996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272000","","","","","","","","","","","","","","","","","","","","","","","","","2.2341065406799316","2.2341065406799316","2.2341065406799316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273000","","","","","","","","","","","","","","","","","","","","","","","","","2.232200860977173","2.232200860977173","2.232200860977173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"274000","","","","","","","","","","","","","","","","","","","","","","2.233774423599243","2.233774423599243","2.233774423599243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275000","","","","","","","","","","","","","","","","","","","","","","2.2339553833007812","2.2339553833007812","2.2339553833007812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276000","","","","","","","","","","","","","","","","","","","","","","2.232335090637207","2.232335090637207","2.232335090637207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277000","","","","","","","","","","","","","","","","","","","","","","2.2333807945251465","2.2333807945251465","2.2333807945251465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"278000","","","","","","","","","","","","","","","","","","","","","","2.230522632598877","2.230522632598877","2.230522632598877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279000","","","","","","","","","","","","","","","","","","","","","","2.2296323776245117","2.2296323776245117","2.2296323776245117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","","","","","","","","","","","","","","","","","","","","","","2.229560375213623","2.229560375213623","2.229560375213623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"281000","","","","","","","","","","","","","","","","","","","","","","2.2312064170837402","2.2312064170837402","2.2312064170837402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"282000","","","","","","","","","","","","","","","","","","","","","","2.236417531967163","2.236417531967163","2.236417531967163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"283000","","","","","","","","","","","","","","","","","","","","","","2.231748342514038","2.231748342514038","2.231748342514038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284000","","","","","","","","","","","","","","","","","","","","","","2.2326526641845703","2.2326526641845703","2.2326526641845703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","","","","","","","","","","","","","","","","","","","","","","2.232731580734253","2.232731580734253","2.232731580734253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286000","","","","","","","","","","","","","","","","","","","","","","2.2344648838043213","2.2344648838043213","2.2344648838043213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"287000","","","","","","","","","","","","","","","","","","","","","","2.229379177093506","2.229379177093506","2.229379177093506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"288000","","","","","","","","","","","","","","","","","","","","","","2.227520704269409","2.227520704269409","2.227520704269409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"289000","","","","","","","","","","","","","","","","","","","","","","2.226300001144409","2.226300001144409","2.226300001144409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","","","","","","","","","","","","","","","","","","","","","","2.2309153079986572","2.2309153079986572","2.2309153079986572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"291000","","","","","","","","","","","","","","","","","","","","","","2.2264225482940674","2.2264225482940674","2.2264225482940674","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292000","","","","","","","","","","","","","","","","","","","","","","2.228107452392578","2.228107452392578","2.228107452392578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"293000","","","","","","","","","","","","","","","","","","","","","","2.2294845581054688","2.2294845581054688","2.2294845581054688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294000","","","","","","","","","","","","","","","","","","","","","","2.2251641750335693","2.2251641750335693","2.2251641750335693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","","","","","","","","","","","","","","","","","","","","","","2.224620819091797","2.224620819091797","2.224620819091797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296000","","","","","","","","","","","","","","","","","","","","","","2.224353790283203","2.224353790283203","2.224353790283203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"297000","","","","","","","","","","","","","","","","","","","","","","2.238701105117798","2.238701105117798","2.238701105117798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"298000","","","","","","","","","","","","","","","","","","","","","","2.224902868270874","2.224902868270874","2.224902868270874","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299000","","","","","","","","","","","","","","","","","","","","","","2.225491523742676","2.225491523742676","2.225491523742676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","","","","","","","","","","","","","","","","","","","","","","2.2235569953918457","2.2235569953918457","2.2235569953918457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"301000","","","","","","","","","","","","","","","","","","","","","","2.222655773162842","2.222655773162842","2.222655773162842","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302000","","","","","","","","","","","","","","","","","","","","","","2.2223753929138184","2.2223753929138184","2.2223753929138184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"303000","","","","","","","","","","","","","","","","","","","","","","2.221193552017212","2.221193552017212","2.221193552017212","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"304000","","","","","","","","","","","","","","","","","","","","","","2.2249643802642822","2.2249643802642822","2.2249643802642822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","","","","","","","","","","","","","","","","","","","2.2217962741851807","2.2217962741851807","2.2217962741851807","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"306000","","","","","","","","","","","","","","","","","","","2.2200748920440674","2.2200748920440674","2.2200748920440674","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"307000","","","","","","","","","","","","","","","","","","","2.2200047969818115","2.2200047969818115","2.2200047969818115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"308000","","","","","","","","","","","","","","","","","","","2.2300074100494385","2.2300074100494385","2.2300074100494385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309000","","","","","","","","","","","","","","","","","","","2.2190849781036377","2.2190849781036377","2.2190849781036377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310000","","","","","","","","","","","","","","","","","","","2.2192368507385254","2.2192368507385254","2.2192368507385254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"311000","","","","","","","","","","","","","","","","","","","2.2218050956726074","2.2218050956726074","2.2218050956726074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"312000","","","","","","","","","","","","","","","","","","","2.223409414291382","2.223409414291382","2.223409414291382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"313000","","","","","","","","","","","","","","","","","","","2.217865228652954","2.217865228652954","2.217865228652954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"314000","","","","","","","","","","","","","","","","","","","2.2230112552642822","2.2230112552642822","2.2230112552642822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315000","","","","","","","","","","","","","","","","","","","2.218439817428589","2.218439817428589","2.218439817428589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
