model,step,train_loss,val_loss
small,13.40010955,,3.340294093
small,13.40010955,,3.331623725
small,13.40010955,,3.322953358
small,13.40010955,,3.314282991
small,13.40010955,,3.305612623
small,13.20760623,,3.301279645
small,13.84928398,,3.294769519
small,13.97761953,,3.34245507
small,13.97761953,,3.333784702
small,13.97761953,,3.325114335
small,13.97761953,,3.316443967
small,14.17012286,,3.307771395
small,14.17012286,,3.281760292
small,14.17012286,,3.274173721
small,14.36262618,,3.299098822
small,14.36262618,,3.290428455
small,14.55512951,,3.264415147
small,14.55512951,,3.25574478
small,14.55512951,,3.247074413
small,14.55512951,,3.238404045
small,14.55512951,,3.229733678
small,14.74763284,,3.27308331
small,14.94013616,,3.224310288
small,14.94013616,,3.206969553
small,15.13263949,,3.251402981
small,15.13263949,,3.242732614
small,15.13263949,,3.234062246
small,15.38931059,,3.216718571
small,15.38931059,,3.199377836
small,15.77431724,,3.186367875
small,15.90265279,,3.208042324
small,15.90265279,,3.199371956
small,16.15932389,,3.173357914
small,16.28765944,,3.186361995
small,16.48016277,,3.158181096
small,16.28765944,,3.153848117
small,17.05767274,,3.151671705
small,17.05767274,,3.143001337
small,17.05767274,,3.13433097
small,19.36771265,,3.075779529
small,19.94522263,,3.06601875
small,20.33022928,,3.057343973
small,20.52273261,,3.064928339
small,20.90773926,,3.056253561
small,21.10024259,,3.047580989
small,21.48524924,,3.036738619
small,21.29274591,,3.032405641
small,21.87025589,,3.023728658
small,21.67775256,,3.019395679
small,22.44776587,,3.017219267
small,22.64026919,,3.008546695
small,22.64026919,,3.002043919
small,23.41028249,,3.004202691
small,23.41028249,,2.997699915
small,24.24446357,,3.008528319
small,23.98779247,,2.999860892
small,24.9503091,,3.017190601
small,24.9503091,,3.00960403
small,25.7203224,,3.010679005
small,25.7203224,,3.002008638
small,26.10532906,,2.992250064
small,26.29783238,,2.999834431
small,26.49033571,,2.984659083
small,26.87534236,,2.991157448
small,27.26034901,,2.984650262
small,27.64535566,,2.991148628
small,28.03036231,,2.984641442
small,28.41536896,,2.988972216
small,28.80037562,,2.980297438
small,29.18538227,,2.986795804
small,29.57038892,,2.979204822
small,29.95539557,,2.984619391
small,30.1478989,,2.975946819
small,34.57547539,,2.963974347
small,35.34548869,,2.958546547
small,35.15298537,,2.954213568
small,36.115502,,2.956370135
small,36.50050865,,2.950946745
small,36.8855153,,2.958528906
small,37.27052195,,2.949854129
small,37.84803193,,2.94551233
small,39.96556851,,2.947655666
small,40.73558181,,2.945479254
small,41.50559512,,2.943302841
small,41.50559512,,2.936800066
small,42.27560842,,2.943294021
small,42.27560842,,2.936791246
small,43.04562172,,2.938950017
small,43.04562172,,2.932447241
small,43.81563503,,2.928103237
small,43.6231317,,2.923770259
small,45.35566163,,2.916163842
small,46.12567494,,2.916155021
small,46.89568824,,2.913978609
small,47.66570154,,2.917221177
small,47.66570154,,2.910718401
small,48.43571484,,2.915044764
small,48.24321152,,2.910711786
small,49.20572815,,2.917203536
small,49.01322482,,2.910702965
small,49.97574145,,2.917194716
small,49.97574145,,2.91069194
small,50.74575475,,2.912850712
small,50.74575475,,2.906347936
small,51.51576806,,2.908506708
small,51.90077471,,2.903083318
small,52.67078801,,2.903074497
small,53.44080131,,2.904149473
small,53.82580797,,2.91281543
small,54.21081462,,2.907392041
small,54.98082792,,2.906299424
small,54.98082792,,2.899796649
small,55.75084122,,2.904123012
small,55.75084122,,2.897620237
small,56.52085453,,2.908449376
small,56.52085453,,2.899779008
small,57.29086783,,2.90193778
small,57.29086783,,2.893267412
small,57.0983645,,2.888934434
small,58.06088113,,2.899761368
small,58.06088113,,2.891091
small,58.06088113,,2.884588225
small,58.83089444,,2.899752547
small,58.83089444,,2.89108218
small,58.83089444,,2.884579404
small,59.60090774,,2.895408543
small,59.60090774,,2.886738176
small,60.37092104,,2.893232131
small,60.37092104,,2.885645559
small,61.20510212,,2.891054984
small,60.94843102,,2.884555148
small,61.97511542,,2.904051715
small,61.71844432,,2.895384287
small,62.68096095,,2.908378813
small,62.68096095,,2.900792242
small,63.45097425,,2.908369993
small,64.22098756,,2.908361172
small,64.99100086,,2.908352352
small,65.37600751,,2.902928962
small,66.14602082,,2.904003938
small,66.91603412,,2.903995118
small,67.68604742,,2.902902501
small,73.84615385,,2.89199398
small,74.61616715,,2.890901363
small,75.38618045,,2.890892543
small,75.7711871,,2.884385357
small,76.15619376,,2.888716131
small,76.92620706,,2.885455923
small,77.69622036,,2.886530898
small,78.46623366,,2.890857262
small,79.23624697,,2.893016033
small,80.00626027,,2.895174805
small,80.77627357,,2.897333576
small,80.77627357,,2.889747005
small,81.54628688,,2.888654389
small,82.31630018,,2.886477977
small,82.31630018,,2.879975201
small,83.08631348,,2.886469156
small,83.08631348,,2.879966381
small,83.85632679,,2.884292744
small,83.85632679,,2.876706173
small,84.62634009,,2.877781148
small,84.62634009,,2.871278373
small,85.39635339,,2.877772328
small,85.20385007,,2.871271757
small,86.23053447,,2.882820487
small,85.97386337,,2.875598121
small,86.93638,,2.886425055
small,87.77056108,,2.88713803
small,88.4764066,,2.886407414
small,88.86141326,,2.878816432
small,89.24641991,,2.886398594
small,89.69559433,,2.877723081
small,89.63142656,,2.867969653
small,90.40143986,,2.867960832
small,90.97894984,,2.866870421
small,92.13396979,,2.866857191
small,92.71147977,,2.873353351
small,93.86649973,,2.880926692
small,94.63651303,,2.88416926
small,94.63651303,,2.877666484
small,95.40652633,,2.872238684
small,96.56154629,,2.866806474
small,97.33155959,,2.868965246
small,97.90906957,,2.866791038
small,100.0266062,,2.863515395
small,100.7966195,,2.862422779
small,100.6041161,,2.8580898
small,101.5666328,,2.860246366
small,102.3366461,,2.85915375
small,103.491666,,2.854805336
small,104.2616793,,2.860215495
small,104.069176,,2.853714925
small,105.0316926,,2.862374267
small,104.8391893,,2.858041288
small,105.8017059,,2.860197855
small,106.1867126,,2.852606873
small,106.5717192,,2.860189034
small,106.9567259,,2.852598053
small,107.4059003,,2.860179479
small,108.1117458,,2.864506577
small,108.1117458,,2.85583621
small,108.4967525,,2.85041282
small,108.8817591,,2.857994982
small,109.2667658,,2.849320204
small,109.7159402,,2.855817834
small,110.4217857,,2.853642157
small,110.2292824,,2.849309179
small,111.191799,,2.851465745
small,111.9618123,,2.851456925
small,112.7318257,,2.855783288
small,112.7318257,,2.849280513
small,113.501839,,2.855774468
small,113.501839,,2.849271692
small,114.33602,,2.856487443
small,114.0793489,,2.849265077
small,115.0418656,,2.860092011
small,115.0418656,,2.853589235
small,115.8118789,,2.860083191
small,115.8118789,,2.851412823
small,116.5818922,,2.854655391
small,117.3519055,,2.855730366
small,118.1860865,,2.860778525
small,118.9560999,,2.865104889
small,118.6994288,,2.857882523
small,119.6619454,,2.866541865
small,119.6619454,,2.857871497
small,120.2394554,,2.860032474
small,120.4319587,,2.852443697
small,121.201972,,2.850267285
small,122.0361531,,2.847728873
small,122.7419986,,2.855668624
small,122.7419986,,2.849165849
small,123.5120119,,2.85132462
small,123.5120119,,2.843738049
small,124.2820252,,2.844813024
small,124.2820252,,2.836142657
small,125.0520385,,2.836133836
small,124.8595352,,2.831800858
small,125.8862196,,2.83467922
small,126.5920651,,2.838283788
small,126.5920651,,2.831781012
small,127.3620784,,2.833939784
small,128.1320917,,2.840433739
small,128.902105,,2.840424919
small,128.7096017,,2.83609194
small,129.6721183,,2.836080915
small,130.4421316,,2.838239686
small,131.2121449,,2.840398458
small,131.9821582,,2.842557229
small,132.8163393,,2.851218041
small,132.5596682,,2.842550614
small,133.5221848,,2.85554514
small,133.5221848,,2.849042364
small,134.2921981,,2.855536319
small,134.2921981,,2.847949748
small,135.0622114,,2.845773336
small,134.8697081,,2.840356561
small,138.1422647,,2.842486667
small,138.912278,,2.84681303
small,139.6822913,,2.851139393
small,139.6822913,,2.842469026
small,140.0672979,,2.834878044
small,140.4523046,,2.840292614
small,140.901479,,2.829449509
small,141.4148212,,2.833778813
small,141.6073245,,2.82510624
small,143.5323578,,2.822916598
small,144.1098678,,2.827245166
small,147.5749276,,2.835875842
small,148.9224509,,2.841279386
small,149.6924642,,2.844521954
small,149.4999609,,2.840188975
small,150.2699742,,2.840180155
small,151.2324908,,2.835833946
small,153.5425307,,2.834723689
small,154.312544,,2.837966256
small,154.312544,,2.831463481
small,155.0825573,,2.835789844
small,155.0825573,,2.829287069
small,155.6600673,,2.829280453
small,155.8525706,,2.822775473
small,156.6867517,,2.822043387
small,157.3925972,,2.829260608
small,157.3925972,,2.82059024
small,158.1626105,,2.822749012
small,157.9701072,,2.818416033
small,158.9326238,,2.8205726
small,159.7026371,,2.820563779
small,160.4726504,,2.820554959
small,161.0501604,,2.818380752
small,163.167697,,2.816188904
small,163.9377103,,2.814012492
small,163.745207,,2.809679513
small,164.7077236,,2.81183608
small,165.4777369,,2.81182726
small,166.2477502,,2.811818439
small,167.0177635,,2.809642027
small,167.7877768,,2.809633207
small,168.9427968,,2.809619976
small,169.7128101,,2.807443564
small,170.4828234,,2.806350948
small,171.2528367,,2.804174536
small,172.02285,,2.803081919
small,172.7928633,,2.799821711
small,173.5628766,,2.798729095
small,174.3328899,,2.800887867
small,175.1029032,,2.803046638
small,175.8729165,,2.807373002
small,175.8729165,,2.800870226
small,176.6429298,,2.801945202
small,177.4129431,,2.799768789
small,178.2471242,,2.803010622
small,178.1829564,,2.79434099
small,178.9529697,,2.796499761
small,178.9529697,,2.789996985
small,179.722983,,2.794323349
small,179.722983,,2.787820573
small,180.4929963,,2.789979345
small,180.878003,,2.784555955
small,181.7121841,,2.794300563
small,181.455513,,2.785633136
small,182.4180296,,2.802962845
small,182.4180296,,2.795376274
small,183.1880429,,2.802954025
small,183.5730495,,2.796446839
small,183.9580562,,2.802945205
small,184.3430628,,2.796438019
small,184.7280695,,2.800768792
small,185.1772439,,2.791370749
small,185.8830894,,2.787750011
small,185.6905861,,2.783417032
small,186.6531027,,2.787741191
small,186.6531027,,2.779070823
small,187.2306127,,2.7812318
small,187.423116,,2.772559227
small,187.423116,,2.764972656
small,188.1931294,,2.763880039
small,189.0273104,,2.768928198
small,188.7706393,,2.761705832
small,189.733156,,2.770365174
small,189.5406526,,2.766032196
small,190.5031693,,2.768188762
small,190.9523437,,2.776853984
small,191.6581892,,2.781181083
small,191.6581892,,2.774678307
small,192.4282025,,2.780088467
small,192.2356992,,2.774671692
small,193.1982158,,2.780079646
small,193.9682291,,2.780070826
small,194.9307458,,2.774640821
small,197.4974568,,2.773166359
small,198.2033023,,2.776770927
small,198.2033023,,2.770268151
small,198.7808123,,2.776764311
small,198.9733156,,2.770259331
small,202.8233821,,2.772382821
small,203.4008921,,2.770208614
small,207.0584553,,2.763663942
small,207.8284686,,2.76148753
small,208.5984819,,2.759311117
small,209.3684952,,2.757134705
small,210.2026763,,2.755680089
small,210.9085218,,2.757117065
small,210.7160185,,2.752784086
small,211.6785351,,2.753856857
small,212.4485484,,2.753848036
small,213.2185617,,2.754923012
small,213.7960717,,2.752748805
small,215.9136083,,2.753808345
small,216.7477893,,2.759217769
small,216.4911182,,2.752717934
small,217.4536349,,2.763544868
small,217.4536349,,2.7548745
small,218.0311448,,2.763538252
small,218.2236482,,2.75486568
small,218.2236482,,2.748362904
small,218.9936615,,2.750521676
small,218.9936615,,2.7440189
small,219.7636748,,2.750512855
small,219.7636748,,2.74401008
small,220.5336881,,2.748336443
small,220.3411848,,2.744003465
small,221.3037014,,2.746160031
small,221.7528758,,2.754825253
small,221.8812114,,2.743985824
small,222.4587213,,2.759152352
small,222.266218,,2.752651781
small,223.2287346,,2.759143531
small,223.2287346,,2.752640756
small,223.9987479,,2.756967119
small,223.8062446,,2.752634141
small,224.7687612,,2.753706911
small,225.5387746,,2.754781887
small,226.3087879,,2.753689271
small,227.0788012,,2.750429063
small,227.8488145,,2.750420242
small,228.6188278,,2.752579014
small,228.6188278,,2.743908646
small,228.4263244,,2.739575668
small,229.3888411,,2.746067418
small,229.3888411,,2.738480846
small,230.1588544,,2.746058598
small,230.1588544,,2.73738823
small,230.7363643,,2.746051982
small,230.9288677,,2.735211818
small,230.7363643,,2.730878839
small,231.698881,,2.733035406
small,232.4688943,,2.733026585
small,233.2389076,,2.733017765
small,234.0730887,,2.73373074
small,234.7789342,,2.735167716
small,234.5864309,,2.730834738
small,235.6131153,,2.7337131
small,236.3189608,,2.737317668
small,237.0889741,,2.737308847
small,237.0889741,,2.730806072
small,237.9231552,,2.738021823
small,238.6290007,,2.743793982
small,238.4364974,,2.739461004
small,239.399014,,2.74161757
small,239.399014,,2.735114794
small,240.1690273,,2.737273566
small,240.1690273,,2.73077079
small,241.0032084,,2.737264011
small,240.9390406,,2.728594378
small,241.5165506,,2.741593314
small,241.7090539,,2.732920742
small,241.7090539,,2.724250374
small,242.4790672,,2.728576738
small,242.4790672,,2.720990166
small,243.2490805,,2.722065142
small,243.0565772,,2.717732163
small,244.0190938,,2.717721138
small,244.7891071,,2.715544726
small,245.5591204,,2.724206273
small,245.5591204,,2.715535905
small,246.3291337,,2.728532636
small,246.3291337,,2.720946065
small,246.9066437,,2.732861205
small,246.9066437,,2.726358429
small,247.8691603,,2.739352955
small,248.7033414,,2.738620869
small,249.4091869,,2.74583809
small,249.4091869,,2.737167722
small,250.1792003,,2.73499131
small,249.9866969,,2.730658331
small,250.9492136,,2.731731102
small,251.7833946,,2.72991522
small,252.5534079,,2.737131706
small,252.4892402,,2.727378278
small,253.0667501,,2.74146101
small,253.2592535,,2.732788437
small,253.2592535,,2.725201865
small,254.0292668,,2.728444433
small,254.0292668,,2.721941657
small,254.7992801,,2.726268021
small,254.7992801,,2.718681449
small,255.6334611,,2.724813404
small,256.3393067,,2.728417972
small,256.3393067,,2.721915196
small,257.10932,,2.728409152
small,256.9168167,,2.721908581
small,257.8793333,,2.72623274
small,257.68683,,2.721899761
small,258.4568433,,2.726226124
small,259.4193599,,2.730550283
small,260.1893732,,2.731625258
small,261.0235543,,2.733422029
small,261.7293998,,2.737026597
small,261.7293998,,2.730523822
small,262.5635809,,2.737017042
small,262.3069098,,2.730517206
small,263.2694264,,2.74134414
small,263.0769231,,2.73484357
small,264.0394397,,2.74133532
small,264.4886141,,2.734104869
small,265.1944597,,2.736986906
small,265.1944597,,2.73048413
small,265.964473,,2.736978086
small,265.964473,,2.73047531
small,266.7344863,,2.73046649
small,266.5419829,,2.726133511
small,267.5044996,,2.723954894
small,267.8895062,,2.718531504
small,268.6595195,,2.723941663
small,268.6595195,,2.717438888
small,269.4295328,,2.723932843
small,269.4295328,,2.717430067
small,270.1995461,,2.723924023
small,270.1995461,,2.717421247
small,270.9695594,,2.723915202
small,270.9695594,,2.717412427
small,271.7395727,,2.719571198
small,272.509586,,2.720646174
small,274.0496126,,2.730382697
small,274.4346193,,2.736881062
small,274.8196259,,2.731457672
small,275.2046326,,2.741207426
small,275.653807,,2.733254444
small,276.3596526,,2.732523828
small,277.1938336,,2.733236803
small,277.8996792,,2.745511738
small,277.8996792,,2.737925167
small,278.6696925,,2.743335326
small,278.4771891,,2.739002347
small,279.4397058,,2.741158914
small,279.8247124,,2.734651728
small,280.2097191,,2.738982502
small,280.9797324,,2.738973681
small,280.787229,,2.734640703
small,281.7497457,,2.736797269
small,282.519759,,2.736788449
small,283.2897723,,2.741114812
small,283.2897723,,2.734612037
small,284.1239534,,2.745440441
small,283.8672823,,2.736773013
small,284.8939667,,2.754101988
small,284.8297989,,2.745432355
small,285.5998122,,2.747591127
small,285.5998122,,2.740004555
small,286.3698255,,2.745414715
small,286.3698255,,2.738911939
small,287.1398388,,2.741070711
small,287.9098521,,2.745397074
small,287.9098521,,2.738894299
small,288.6798654,,2.745388254
small,288.6798654,,2.738885478
small,289.4498787,,2.745379433
small,289.4498787,,2.737792862
small,290.2840598,,2.745369878
small,290.0273887,,2.736702451
small,291.0540731,,2.754031425
small,290.797402,,2.745363998
small,291.7599186,,2.756190932
small,291.7599186,,2.747520564
small,291.7599186,,2.741017789
small,292.5299319,,2.74317656
small,292.3374286,,2.738843582
small,293.2999452,,2.745335332
small,293.2999452,,2.738832556
small,294.0699585,,2.745326512
small,294.4549652,,2.739903122
small,294.8399718,,2.749652875
small,295.0324752,,2.743147894
small,295.6741529,,2.75036585
small,296.3799984,,2.75613801
small,296.3799984,,2.747467642
small,296.1874951,,2.743134664
small,297.1500117,,2.747458822
small,297.1500117,,2.739872251
small,297.9841928,,2.746004206
small,297.7275217,,2.73878184
small,298.6900383,,2.749608773
small,298.6900383,,2.742022202
small,299.4600516,,2.745264769
small,299.2675483,,2.738764199
medium,11.92425072,,3.481204469
medium,11.86008295,,3.470367245
medium,12.2450896,,3.459524876
medium,12.2450896,,3.451938304
medium,12.63009625,,3.494201935
medium,12.63009625,,3.485531568
medium,12.63009625,,3.4768612
medium,12.63009625,,3.468190833
medium,12.63009625,,3.443263526
medium,12.63009625,,3.433509363
medium,12.63009625,,3.424838996
medium,12.63009625,,3.416168628
medium,12.63009625,,3.408582057
medium,13.0151029,,3.457348463
medium,13.0151029,,3.448678096
medium,13.07927068,,3.398822748
medium,13.0151029,,3.387985524
medium,13.0151029,,3.379315156
medium,13.0151029,,3.370644789
medium,13.0151029,,3.361974422
medium,13.0151029,,3.353304054
medium,13.0151029,,3.344633687
medium,13.20760623,,3.437837932
medium,13.20760623,,3.429167564
medium,13.20760623,,3.420497197
medium,13.20760623,,3.411826829
medium,13.20760623,,3.335961114
medium,13.20760623,,3.264430583
medium,13.20760623,,3.255760215
medium,13.40010955,,3.244920051
medium,13.59261288,,3.234079887
medium,13.78511621,,3.225407314
medium,13.78511621,,3.216736947
medium,13.78511621,,3.208066579
medium,13.78511621,,3.199396212
medium,13.78511621,,3.190725845
medium,13.78511621,,3.182055477
medium,14.17012286,,3.173380699
medium,14.17012286,,3.164710332
medium,14.17012286,,3.156039965
medium,14.17012286,,3.147369597
medium,14.17012286,,3.13869923
medium,14.17012286,,3.130028862
medium,14.17012286,,3.122442291
medium,14.55512951,,3.205890167
medium,14.36262618,,3.199389597
medium,14.36262618,,3.190719229
medium,14.36262618,,3.182048862
medium,14.61929728,,3.112682982
medium,14.55512951,,3.101845758
medium,14.55512951,,3.093175391
medium,14.36262618,,3.088842412
medium,14.74763284,,3.156033349
medium,14.74763284,,3.149530574
medium,14.74763284,,3.134357431
medium,14.94013616,,3.123517266
medium,15.00430394,,3.082332286
medium,14.94013616,,3.071495062
medium,14.74763284,,3.067162083
medium,15.13263949,,3.192878001
medium,15.13263949,,3.140855796
medium,15.32514281,,3.112674897
medium,15.32514281,,3.10400453
medium,15.32514281,,3.095334162
medium,15.32514281,,3.060652692
medium,15.32514281,,3.051982325
medium,15.71014946,,3.179865834
medium,15.51764614,,3.175532856
medium,15.51764614,,3.08666159
medium,15.51764614,,3.077991222
medium,15.71014946,,3.06931865
medium,15.71014946,,3.043307547
medium,15.71014946,,3.03463718
medium,16.09515612,,3.166855873
medium,16.09515612,,3.158185506
medium,16.09515612,,3.05847628
medium,16.09515612,,3.049805913
medium,16.15932389,,3.025961667
medium,16.09515612,,3.015124443
medium,16.09515612,,3.006454076
medium,16.09515612,,2.997783708
medium,16.09515612,,2.989113341
medium,16.09515612,,2.980442973
medium,16.09515612,,2.972856402
medium,16.48016277,,3.147343136
medium,16.28765944,,3.038965748
medium,16.67266609,,3.140838156
medium,16.67266609,,3.01728542
medium,16.67266609,,3.008615052
medium,16.86516942,,2.99994248
medium,16.86516942,,2.991272112
medium,16.86516942,,2.982601745
medium,16.86516942,,2.973931377
medium,16.86516942,,2.966344806
medium,17.4426794,,2.978259946
medium,17.4426794,,2.969589578
medium,17.63518272,,2.960917006
medium,17.63518272,,2.953330434
medium,18.59769935,,2.921889327
medium,18.79020268,,2.913216755
medium,18.79020268,,2.904546387
medium,19.17520933,,2.899122997
medium,19.36771265,,2.908874956
medium,19.62438375,,2.891531281
medium,19.56021598,,2.880694056
medium,19.56021598,,2.872023689
medium,19.94522263,,2.864432707
medium,20.33022928,,2.872014869
medium,20.33022928,,2.859009318
medium,21.10024259,,2.863335681
medium,21.10024259,,2.854665314
medium,21.48524924,,2.847074332
medium,21.93442366,,2.840205146
medium,22.64026919,,2.837306938
medium,22.44776587,,2.832973959
medium,23.02527584,,2.826464569
medium,23.41028249,,2.821041179
medium,24.1802958,,2.819948563
medium,23.98779247,,2.815615584
medium,24.9503091,,2.815604558
medium,24.9503091,,2.806934191
medium,25.7203224,,2.802590187
medium,26.16949683,,2.793192144
medium,26.87534236,,2.793906589
medium,26.87534236,,2.785236222
medium,27.64535566,,2.780892218
medium,27.45285234,,2.776559239
medium,28.09453009,,2.770049113
medium,28.03036231,,2.759211889
medium,27.83785899,,2.75487891
medium,28.80037562,,2.767873436
medium,28.80037562,,2.759203069
medium,28.60787229,,2.75487009
medium,29.57038892,,2.754859065
medium,30.34040222,,2.752682652
medium,31.11041553,,2.75050624
medium,31.9445966,,2.749051624
medium,32.65044213,,2.752656191
medium,32.65044213,,2.743985824
medium,33.42045543,,2.743977004
medium,33.42045543,,2.737474228
medium,34.19046874,,2.739633
medium,34.19046874,,2.733130224
medium,34.96048204,,2.739624179
medium,34.96048204,,2.732037608
medium,35.73049534,,2.737447767
medium,35.73049534,,2.729861196
medium,36.50050865,,2.730936171
medium,37.27052195,,2.729843555
medium,39.19555521,,2.723318729
medium,40.02973629,,2.722947908
medium,40.73558181,,2.726552476
medium,40.73558181,,2.7200497
medium,41.50559512,,2.724376064
medium,41.50559512,,2.715705696
medium,42.27560842,,2.713529284
medium,43.04562172,,2.711352872
medium,43.04562172,,2.704850096
medium,43.81563503,,2.70917646
medium,43.81563503,,2.701589888
medium,44.58564833,,2.709167639
medium,44.58564833,,2.700497272
medium,45.35566163,,2.709158819
medium,45.35566163,,2.700488452
medium,46.12567494,,2.69831204
medium,46.12567494,,2.691809264
medium,46.89568824,,2.691800444
medium,47.66570154,,2.691791623
medium,47.66570154,,2.684205052
medium,48.43571484,,2.685280027
medium,48.43571484,,2.677693456
medium,49.20572815,,2.683103615
medium,49.20572815,,2.67660084
medium,49.97574145,,2.683094795
medium,49.97574145,,2.676592019
medium,50.74575475,,2.683085975
medium,50.74575475,,2.676583199
medium,51.51576806,,2.683077154
medium,51.51576806,,2.676574379
medium,52.28578136,,2.683068334
medium,52.28578136,,2.676565558
medium,53.11996244,,2.687393962
medium,52.86329134,,2.680894127
medium,53.82580797,,2.691721061
medium,53.82580797,,2.685218285
medium,54.65998904,,2.691711505
medium,54.40331794,,2.68521167
medium,55.36583457,,2.693871012
medium,55.36583457,,2.686284441
medium,56.13584788,,2.689527008
medium,56.90586118,,2.683015412
medium,57.29086783,,2.67542443
medium,57.48337116,,2.683008797
medium,57.67587448,,2.667833449
medium,58.12504891,,2.674331079
medium,58.83089444,,2.672155402
medium,58.83089444,,2.664568831
medium,59.66507551,,2.666365602
medium,60.37092104,,2.674305353
medium,60.37092104,,2.666718782
medium,61.14093435,,2.667793757
medium,61.14093435,,2.661290982
medium,61.91094765,,2.65911457
medium,62.2959543,,2.649355996
medium,62.68096095,,2.654770566
medium,63.0659676,,2.647179584
medium,63.83598091,,2.64825456
medium,64.60599421,,2.648245739
medium,65.44017529,,2.653293898
medium,66.14602082,,2.663401242
medium,65.95351749,,2.654733079
medium,66.91603412,,2.674230381
medium,66.91603412,,2.666643809
medium,67.68604742,,2.669886377
medium,68.45606072,,2.67421274
medium,68.45606072,,2.666626169
medium,69.22607403,,2.67420392
medium,69.22607403,,2.666617348
medium,69.99608733,,2.66335714
medium,69.80358401,,2.659024161
medium,70.76610063,,2.659013136
medium,70.76610063,,2.652510361
medium,71.53611394,,2.656836724
medium,71.53611394,,2.650333948
medium,72.37029502,,2.653214515
medium,73.07614054,,2.656819083
medium,73.07614054,,2.650316308
medium,73.84615385,,2.656810263
medium,73.84615385,,2.650307487
medium,74.61616715,,2.656801443
medium,74.61616715,,2.648131075
medium,75.0011738,,2.641623889
medium,75.45034823,,2.648844051
medium,76.15619376,,2.652448618
medium,76.15619376,,2.645945843
medium,76.92620706,,2.650272206
medium,76.92620706,,2.641601839
medium,77.69622036,,2.648095794
medium,77.69622036,,2.639425427
medium,78.46623366,,2.64375179
medium,78.46623366,,2.637249014
medium,79.30041474,,2.644464765
medium,80.07042805,,2.652403782
medium,79.81375694,,2.645903946
medium,80.58377025,,2.656733085
medium,80.77627357,,2.648060513
medium,80.77627357,,2.640473941
medium,81.54628688,,2.639381325
medium,82.31630018,,2.643707688
medium,83.15048126,,2.648033317
medium,82.89381016,,2.641533481
medium,83.85632679,,2.648025231
medium,83.85632679,,2.64043866
medium,84.62634009,,2.641513636
medium,84.62634009,,2.632843268
medium,85.39635339,,2.632834448
medium,85.39635339,,2.626331672
medium,86.23053447,,2.631379831
medium,85.97386337,,2.624157465
medium,87.00054777,,2.634983664
medium,86.74387667,,2.628483829
medium,87.77056108,,2.647980395
medium,87.51388998,,2.639312968
medium,87.51388998,,2.632810192
medium,88.28390328,,2.652309698
medium,88.4764066,,2.643637126
medium,88.86141326,,2.638213736
medium,89.63142656,,2.639288712
medium,90.40143986,,2.639279891
medium,91.17145317,,2.634935887
medium,91.94146647,,2.643597434
medium,91.94146647,,2.634927067
medium,92.51897645,,2.643590819
medium,92.71147977,,2.634918247
medium,92.71147977,,2.628415471
medium,93.48149307,,2.634909426
medium,93.48149307,,2.628406651
medium,94.25150638,,2.63923579
medium,94.05900305,,2.632735219
medium,94.63651303,,2.647901747
medium,95.02151968,,2.642478357
medium,95.40652633,,2.65222811
medium,95.79153298,,2.644637129
medium,96.17653964,,2.650051698
medium,96.62571406,,2.640653655
medium,97.33155959,,2.647870876
medium,97.33155959,,2.6413681
medium,98.10157289,,2.643526872
medium,98.10157289,,2.6359403
medium,98.8715862,,2.643518052
medium,98.8715862,,2.634847684
medium,99.6415995,,2.641341639
medium,99.6415995,,2.633755068
medium,100.4116128,,2.639165227
medium,100.4116128,,2.632662452
medium,101.1816261,,2.639156407
medium,101.1816261,,2.632653631
medium,101.9516394,,2.634812403
medium,101.9516394,,2.627225831
medium,102.7216527,,2.639138766
medium,102.7216527,,2.630468399
medium,102.5291494,,2.623967828
medium,103.491666,,2.639129946
medium,103.8766727,,2.633706556
medium,104.646686,,2.634781532
medium,105.0316926,,2.629358142
medium,105.8017059,,2.630433118
medium,106.1867126,,2.623925932
medium,106.5717192,,2.630424297
medium,106.9567259,,2.622833316
medium,107.3417325,,2.630415477
medium,107.7267392,,2.621740699
medium,108.1117458,,2.630406657
medium,108.3042492,,2.623901676
medium,108.8817591,,2.630397836
medium,109.6517724,,2.6347242
medium,109.6517724,,2.627137628
medium,110.2292824,,2.634717585
medium,110.4217857,,2.62387742
medium,110.4217857,,2.616290849
medium,111.191799,,2.617365824
medium,111.9618123,,2.621692188
medium,111.9618123,,2.614105616
medium,112.7318257,,2.619515776
medium,112.7318257,,2.611929204
medium,113.501839,,2.61300418
medium,113.501839,,2.606501404
medium,114.33602,,2.617329808
medium,114.0793489,,2.608662381
medium,115.0418656,,2.619489315
medium,114.8493622,,2.615156336
medium,115.8760466,,2.618034698
medium,116.5818922,,2.621639266
medium,116.5818922,,2.61513649
medium,117.3519055,,2.621630446
medium,117.3519055,,2.61512767
medium,118.1219188,,2.617286442
medium,118.1219188,,2.60969987
medium,118.8919321,,2.612942438
medium,118.8919321,,2.606439662
medium,119.6619454,,2.612933617
medium,119.6619454,,2.606430842
medium,120.4961265,,2.612924062
medium,120.4319587,,2.603170634
medium,121.0094687,,2.617253365
medium,121.201972,,2.608580793
medium,121.201972,,2.602078017
medium,121.9719853,,2.604236789
medium,121.9719853,,2.597734013
medium,122.7419986,,2.599892785
medium,123.1270052,,2.594469395
medium,123.9611863,,2.596266166
medium,124.7311996,,2.604205183
medium,124.4745285,,2.595537755
