"Step","training spikes - lm loss","training spikes - lm loss__MIN","training spikes - lm loss__MAX","k2 training - lm loss","k2 training - lm loss__MIN","k2 training - lm loss__MAX"
"173524440","","","","1.5540231466293335","1.5540231466293335","1.5540231466293335"
"173571360","","","","1.558524250984192","1.558524250984192","1.558524250984192"
"173673360","","","","1.5528337955474854","1.5528337955474854","1.5528337955474854"
"173757000","","","","1.5680010318756104","1.5680010318756104","1.5680010318756104"
"173759040","","","","1.554491400718689","1.554491400718689","1.554491400718689"
"173834520","","","","1.55617356300354","1.55617356300354","1.55617356300354"
"173846760","","","","1.590286135673523","1.590286135673523","1.590286135673523"
"173875320","","","","1.597907543182373","1.597907543182373","1.597907543182373"
"173885520","","","","1.5763943195343018","1.5763943195343018","1.5763943195343018"
"173889600","","","","1.5742658376693726","1.5742658376693726","1.5742658376693726"
"173891640","","","","1.5740405321121216","1.5740405321121216","1.5740405321121216"
"173905920","","","","1.5727548599243164","1.5727548599243164","1.5727548599243164"
"173983440","","","","1.577856183052063","1.577856183052063","1.577856183052063"
"174030360","","","","1.594064474105835","1.594064474105835","1.594064474105835"
"174054840","","","","1.5634104013442993","1.5634104013442993","1.5634104013442993"
"174060960","","","","1.578611969947815","1.578611969947815","1.578611969947815"
"174081360","","","","1.5670405626296997","1.5670405626296997","1.5670405626296997"
"174091560","","","","1.5457847118377686","1.5457847118377686","1.5457847118377686"
"174105840","1.5954647064208984","1.5954647064208984","1.5954647064208984","","",""
"174138480","","","","1.5628339052200317","1.5628339052200317","1.5628339052200317"
"174193560","","","","1.5920051336288452","1.5920051336288452","1.5920051336288452"
"174199680","","","","1.5705416202545166","1.5705416202545166","1.5705416202545166"
"174205800","","","","1.5623749494552612","1.5623749494552612","1.5623749494552612"
"174301680","","","","1.5764493942260742","1.5764493942260742","1.5764493942260742"
"174303720","","","","1.5850374698638916","1.5850374698638916","1.5850374698638916"
"174320040","","","","1.589421272277832","1.589421272277832","1.589421272277832"
"174336360","","","","1.5685205459594727","1.5685205459594727","1.5685205459594727"
"174354720","","","","1.5879663228988647","1.5879663228988647","1.5879663228988647"
"174417960","","","","1.5819803476333618","1.5819803476333618","1.5819803476333618"
"174436320","","","","1.5762778520584106","1.5762778520584106","1.5762778520584106"
"174440400","","","","1.5642542839050293","1.5642542839050293","1.5642542839050293"
"174493440","","","","1.5680510997772217","1.5680510997772217","1.5680510997772217"
"174526080","","","","1.555260181427002","1.555260181427002","1.555260181427002"
"174538320","","","","1.5554014444351196","1.5554014444351196","1.5554014444351196"
"174562800","","","","1.5851866006851196","1.5851866006851196","1.5851866006851196"
"174670920","","","","1.562301516532898","1.562301516532898","1.562301516532898"
"174691320","","","","1.5761034488677979","1.5761034488677979","1.5761034488677979"
"174711720","","","","1.5807042121887207","1.5807042121887207","1.5807042121887207"
"174715800","","","","1.5493583679199219","1.5493583679199219","1.5493583679199219"
"174787200","","","","1.568574070930481","1.568574070930481","1.568574070930481"
"174807600","","","","1.5851787328720093","1.5851787328720093","1.5851787328720093"
"174872880","","","","1.5687404870986938","1.5687404870986938","1.5687404870986938"
"174958560","","","","1.5834025144577026","1.5834025144577026","1.5834025144577026"
"174970800","","","","1.5687990188598633","1.5687990188598633","1.5687990188598633"
"174972840","","","","1.597310185432434","1.597310185432434","1.597310185432434"
"174983040","","","","1.5527865886688232","1.5527865886688232","1.5527865886688232"
"175115640","","","","1.551240086555481","1.551240086555481","1.551240086555481"
"175246200","","","","1.5650829076766968","1.5650829076766968","1.5650829076766968"
"175256400","","","","1.5660313367843628","1.5660313367843628","1.5660313367843628"
"175264560","","","","1.5584990978240967","1.5584990978240967","1.5584990978240967"
"175323720","","","","1.584067940711975","1.584067940711975","1.584067940711975"
"175344120","","","","1.5503952503204346","1.5503952503204346","1.5503952503204346"
"175429800","","","","1.565226674079895","1.565226674079895","1.565226674079895"
"175515480","","","","1.5685255527496338","1.5685255527496338","1.5685255527496338"
"175590960","","","","1.5771461725234985","1.5771461725234985","1.5771461725234985"
"175733760","","","","1.5659105777740479","1.5659105777740479","1.5659105777740479"
"175737840","","","","1.5720868110656738","1.5720868110656738","1.5720868110656738"
"175776600","","","","1.5675787925720215","1.5675787925720215","1.5675787925720215"
"175778640","","","","1.5861135721206665","1.5861135721206665","1.5861135721206665"
"175819440","","","","1.5826798677444458","1.5826798677444458","1.5826798677444458"
"175821480","","","","1.5872195959091187","1.5872195959091187","1.5872195959091187"
"175878600","","","","1.577389121055603","1.577389121055603","1.577389121055603"
"175947960","","","","1.5900695323944092","1.5900695323944092","1.5900695323944092"
"175974480","","","","1.5787664651870728","1.5787664651870728","1.5787664651870728"
"175992840","","","","1.5995062589645386","1.5995062589645386","1.5995062589645386"
"176025480","","","","1.5561206340789795","1.5561206340789795","1.5561206340789795"
"176049960","","","","1.5435616970062256","1.5435616970062256","1.5435616970062256"
"176058120","","","","1.5785406827926636","1.5785406827926636","1.5785406827926636"
"176062200","","","","1.5904227495193481","1.5904227495193481","1.5904227495193481"
"176080560","","","","1.5727274417877197","1.5727274417877197","1.5727274417877197"
"176086680","","","","1.5620774030685425","1.5620774030685425","1.5620774030685425"
"176133600","","","","1.5683330297470093","1.5683330297470093","1.5683330297470093"
"176145840","1.5800219774246216","1.5800219774246216","1.5800219774246216","","",""
"176417160","","","","1.5868349075317383","1.5868349075317383","1.5868349075317383"
"176437560","","","","1.552073359489441","1.552073359489441","1.552073359489441"
"176449800","","","","1.5671005249023438","1.5671005249023438","1.5671005249023438"
"176649720","","","","1.5720274448394775","1.5720274448394775","1.5720274448394775"
"176670120","","","","1.5856270790100098","1.5856270790100098","1.5856270790100098"
"176753760","","","","1.569023609161377","1.569023609161377","1.569023609161377"
"176806800","","","","1.558463215827942","1.558463215827942","1.558463215827942"
"176863920","","","","1.5673410892486572","1.5673410892486572","1.5673410892486572"
"176865960","","","","1.5738310813903809","1.5738310813903809","1.5738310813903809"
"176931240","","","","1.5875173807144165","1.5875173807144165","1.5875173807144165"
"176955720","","","","1.5637600421905518","1.5637600421905518","1.5637600421905518"
"177253560","","","","1.5855876207351685","1.5855876207351685","1.5855876207351685"
"177261720","","","","1.5582084655761719","1.5582084655761719","1.5582084655761719"
"177284160","","","","1.5871042013168335","1.5871042013168335","1.5871042013168335"
"177302520","","","","1.5847055912017822","1.5847055912017822","1.5847055912017822"
"177316800","","","","1.5590523481369019","1.5590523481369019","1.5590523481369019"
"177341280","","","","1.5719237327575684","1.5719237327575684","1.5719237327575684"
"177382080","","","","1.571544885635376","1.571544885635376","1.571544885635376"
"177488160","","","","1.57463538646698","1.57463538646698","1.57463538646698"
"177618720","","","","1.5706164836883545","1.5706164836883545","1.5706164836883545"
"177714600","","","","1.5847508907318115","1.5847508907318115","1.5847508907318115"
"177735000","","","","1.5634185075759888","1.5634185075759888","1.5634185075759888"
"177743160","","","","1.553369164466858","1.553369164466858","1.553369164466858"
"177794160","","","","1.5838202238082886","1.5838202238082886","1.5838202238082886"
"177824760","","","","1.5637258291244507","1.5637258291244507","1.5637258291244507"
"177865560","","","","1.5860530138015747","1.5860530138015747","1.5860530138015747"
"177885960","","","","1.5533000230789185","1.5533000230789185","1.5533000230789185"
"177918600","","","","1.566123604774475","1.566123604774475","1.566123604774475"
"178081800","","","","1.555469274520874","1.555469274520874","1.555469274520874"
"178136880","","","","1.5824018716812134","1.5824018716812134","1.5824018716812134"
"178185840","1.5781018733978271","1.5781018733978271","1.5781018733978271","","",""
"178353120","","","","1.5881015062332153","1.5881015062332153","1.5881015062332153"
"178440840","","","","1.5695714950561523","1.5695714950561523","1.5695714950561523"
"178487760","","","","1.612688660621643","1.612688660621643","1.612688660621643"
"178532640","","","","1.5542542934417725","1.5542542934417725","1.5542542934417725"
"178573440","","","","1.5306434631347656","1.5306434631347656","1.5306434631347656"
"178650960","","","","1.582428216934204","1.582428216934204","1.582428216934204"
"178767240","","","","1.5315462350845337","1.5315462350845337","1.5315462350845337"
"178789680","","","","1.5687466859817505","1.5687466859817505","1.5687466859817505"
"178816200","","","","1.566093921661377","1.566093921661377","1.566093921661377"
"178863120","","","","1.572373628616333","1.572373628616333","1.572373628616333"
"179012040","","","","1.5785082578659058","1.5785082578659058","1.5785082578659058"
"179014080","","","","1.5837464332580566","1.5837464332580566","1.5837464332580566"
"179118120","","","","1.5801832675933838","1.5801832675933838","1.5801832675933838"
"179128320","","","","1.5885984897613525","1.5885984897613525","1.5885984897613525"
"179181360","","","","1.5800539255142212","1.5800539255142212","1.5800539255142212"
"179187480","","","","1.587576985359192","1.587576985359192","1.587576985359192"
"179269080","","","","1.5610578060150146","1.5610578060150146","1.5610578060150146"
"179381280","","","","1.5853009223937988","1.5853009223937988","1.5853009223937988"
"179458800","","","","1.5507415533065796","1.5507415533065796","1.5507415533065796"
"179581200","","","","1.557420253753662","1.557420253753662","1.557420253753662"
"179675040","","","","1.578832745552063","1.578832745552063","1.578832745552063"
"179738280","","","","1.5794751644134521","1.5794751644134521","1.5794751644134521"
"179746440","","","","1.5843998193740845","1.5843998193740845","1.5843998193740845"
"179781120","","","","1.582352876663208","1.582352876663208","1.582352876663208"
"179801520","","","","1.5756006240844727","1.5756006240844727","1.5756006240844727"
"179850480","","","","1.5691039562225342","1.5691039562225342","1.5691039562225342"
"179881080","","","","1.5686266422271729","1.5686266422271729","1.5686266422271729"
"179925960","","","","1.56746244430542","1.56746244430542","1.56746244430542"
"179997360","","","","1.5657328367233276","1.5657328367233276","1.5657328367233276"
"180030000","","","","1.5710777044296265","1.5710777044296265","1.5710777044296265"
"180121800","","","","1.5862776041030884","1.5862776041030884","1.5862776041030884"
"180127920","","","","1.561699628829956","1.561699628829956","1.561699628829956"
"180195240","","","","1.5503103733062744","1.5503103733062744","1.5503103733062744"
"180209520","","","","1.572772741317749","1.572772741317749","1.572772741317749"
"180225840","1.5627769231796265","1.5627769231796265","1.5627769231796265","1.5627769231796265","1.5627769231796265","1.5627769231796265"
"180240120","","","","1.5884928703308105","1.5884928703308105","1.5884928703308105"
"180248280","","","","1.5970364809036255","1.5970364809036255","1.5970364809036255"
"180297240","","","","1.590720295906067","1.590720295906067","1.590720295906067"
"180317640","","","","1.5654723644256592","1.5654723644256592","1.5654723644256592"
"180344160","","","","1.5615596771240234","1.5615596771240234","1.5615596771240234"
"180354360","","","","1.5620509386062622","1.5620509386062622","1.5620509386062622"
"180372720","","","","1.573394536972046","1.573394536972046","1.573394536972046"
"180523680","","","","1.5675615072250366","1.5675615072250366","1.5675615072250366"
"180564480","","","","1.5527204275131226","1.5527204275131226","1.5527204275131226"
"180813360","","","","1.5683157444000244","1.5683157444000244","1.5683157444000244"
"180866400","","","","1.541812539100647","1.541812539100647","1.541812539100647"
"180890880","","","","1.5604439973831177","1.5604439973831177","1.5604439973831177"
"180919440","","","","1.5794563293457031","1.5794563293457031","1.5794563293457031"
"180923520","","","","1.58467698097229","1.58467698097229","1.58467698097229"
"180970440","","","","1.5703483819961548","1.5703483819961548","1.5703483819961548"
"180972480","","","","1.573763370513916","1.573763370513916","1.573763370513916"
"181054080","","","","1.5713201761245728","1.5713201761245728","1.5713201761245728"
"181076520","","","","1.5622103214263916","1.5622103214263916","1.5622103214263916"
"181168320","","","","1.5690158605575562","1.5690158605575562","1.5690158605575562"
"181176480","","","","1.5557947158813477","1.5557947158813477","1.5557947158813477"
"181194840","","","","1.5898643732070923","1.5898643732070923","1.5898643732070923"
"181321320","","","","1.596537470817566","1.596537470817566","1.596537470817566"
"181343760","","","","1.5856168270111084","1.5856168270111084","1.5856168270111084"
"181421280","","","","1.5582551956176758","1.5582551956176758","1.5582551956176758"
"181468200","","","","1.579017996788025","1.579017996788025","1.579017996788025"
"181476360","","","","1.5566213130950928","1.5566213130950928","1.5566213130950928"
"181672200","","","","1.5893803834915161","1.5893803834915161","1.5893803834915161"
"181717080","","","","1.554627537727356","1.554627537727356","1.554627537727356"
"181819080","","","","1.5597262382507324","1.5597262382507324","1.5597262382507324"
"181839480","","","","1.57709801197052","1.57709801197052","1.57709801197052"
"181857840","","","","1.5627162456512451","1.5627162456512451","1.5627162456512451"
"181996560","","","","1.565372347831726","1.565372347831726","1.565372347831726"
"182061840","","","","1.5790714025497437","1.5790714025497437","1.5790714025497437"
"182063880","","","","1.589769959449768","1.589769959449768","1.589769959449768"
"182133240","","","","1.5923850536346436","1.5923850536346436","1.5923850536346436"
"182180160","","","","1.589632272720337","1.589632272720337","1.589632272720337"
"182186280","","","","1.5730500221252441","1.5730500221252441","1.5730500221252441"
"182204640","","","","1.555234670639038","1.555234670639038","1.555234670639038"
"182235240","","","","1.554705262184143","1.554705262184143","1.554705262184143"
"182245440","","","","1.5464164018630981","1.5464164018630981","1.5464164018630981"
"182267880","1.56259286403656","1.56259286403656","1.56259286403656","","",""
"182343360","","","","1.563624382019043","1.563624382019043","1.563624382019043"
"182357640","","","","1.572794795036316","1.572794795036316","1.572794795036316"
"182378040","","","","1.5596773624420166","1.5596773624420166","1.5596773624420166"
"182427000","","","","1.5628204345703125","1.5628204345703125","1.5628204345703125"
"182514720","","","","1.5883076190948486","1.5883076190948486","1.5883076190948486"
"182551440","","","","1.556731939315796","1.556731939315796","1.556731939315796"
"182590200","","","","1.5631449222564697","1.5631449222564697","1.5631449222564697"
"182679960","","","","1.5772525072097778","1.5772525072097778","1.5772525072097778"
"182696280","","","","1.603866696357727","1.603866696357727","1.603866696357727"
"182949240","","","","1.607521414756775","1.607521414756775","1.607521414756775"
"182963520","","","","1.589737057685852","1.589737057685852","1.589737057685852"
"182994120","","","","1.569510579109192","1.569510579109192","1.569510579109192"
"183049200","","","","1.5779551267623901","1.5779551267623901","1.5779551267623901"
"183075720","","","","1.5727555751800537","1.5727555751800537","1.5727555751800537"
"183159360","","","","1.584189534187317","1.584189534187317","1.584189534187317"
"183177720","","","","1.5687198638916016","1.5687198638916016","1.5687198638916016"
"183236880","","","","1.5677399635314941","1.5677399635314941","1.5677399635314941"
"183257280","","","","1.580193042755127","1.580193042755127","1.580193042755127"
"183283800","","","","1.5772271156311035","1.5772271156311035","1.5772271156311035"
"183353160","","","","1.5723403692245483","1.5723403692245483","1.5723403692245483"
"183361320","","","","1.5672088861465454","1.5672088861465454","1.5672088861465454"
"183365400","","","","1.605888843536377","1.605888843536377","1.605888843536377"
"183432720","","","","1.5689303874969482","1.5689303874969482","1.5689303874969482"
"183451080","","","","1.555678129196167","1.555678129196167","1.555678129196167"
"183485760","","","","1.5711153745651245","1.5711153745651245","1.5711153745651245"
"183493920","","","","1.5723481178283691","1.5723481178283691","1.5723481178283691"
"183508200","","","","1.5636781454086304","1.5636781454086304","1.5636781454086304"
"183526560","","","","1.5873016119003296","1.5873016119003296","1.5873016119003296"
"183577560","","","","1.5657018423080444","1.5657018423080444","1.5657018423080444"
"183589800","","","","1.5704481601715088","1.5704481601715088","1.5704481601715088"
"183616320","","","","1.5819882154464722","1.5819882154464722","1.5819882154464722"
"183675480","","","","1.5637632608413696","1.5637632608413696","1.5637632608413696"
"183716280","","","","1.5708544254302979","1.5708544254302979","1.5708544254302979"
"183959040","","","","1.5776575803756714","1.5776575803756714","1.5776575803756714"
"183993720","","","","1.5579885244369507","1.5579885244369507","1.5579885244369507"
"184124280","","","","1.5641552209854126","1.5641552209854126","1.5641552209854126"
"184165080","","","","1.5774927139282227","1.5774927139282227","1.5774927139282227"
"184193640","","","","1.571157693862915","1.571157693862915","1.571157693862915"
"184209960","","","","1.5657554864883423","1.5657554864883423","1.5657554864883423"
"184305840","","","","1.5525351762771606","1.5525351762771606","1.5525351762771606"
"184307880","1.5916500091552734","1.5916500091552734","1.5916500091552734","","",""
"184348680","","","","1.5666991472244263","1.5666991472244263","1.5666991472244263"
"184399680","","","","1.570996642112732","1.570996642112732","1.570996642112732"
"184432320","","","","1.566517949104309","1.566517949104309","1.566517949104309"
"184515960","","","","1.577132225036621","1.577132225036621","1.577132225036621"
"184528200","","","","1.5570231676101685","1.5570231676101685","1.5570231676101685"
"184550640","","","","1.5530513525009155","1.5530513525009155","1.5530513525009155"
"184668960","","","","1.564424991607666","1.564424991607666","1.564424991607666"
"184758720","","","","1.5718727111816406","1.5718727111816406","1.5718727111816406"
"184770960","","","","1.5483218431472778","1.5483218431472778","1.5483218431472778"
"184864800","","","","1.5634739398956299","1.5634739398956299","1.5634739398956299"
"184917840","","","","1.568917989730835","1.568917989730835","1.568917989730835"
"184950480","","","","1.5832093954086304","1.5832093954086304","1.5832093954086304"
"184962720","","","","1.5662065744400024","1.5662065744400024","1.5662065744400024"
"185072880","","","","1.5595301389694214","1.5595301389694214","1.5595301389694214"
"185083080","","","","1.5690752267837524","1.5690752267837524","1.5690752267837524"
"185085120","","","","1.5698091983795166","1.5698091983795166","1.5698091983795166"
"185101440","","","","1.5703558921813965","1.5703558921813965","1.5703558921813965"
"185278920","","","","1.5701308250427246","1.5701308250427246","1.5701308250427246"
"185358480","","","","1.5696702003479004","1.5696702003479004","1.5696702003479004"
"185374800","","","","1.5531046390533447","1.5531046390533447","1.5531046390533447"
"185393160","","","","1.5686589479446411","1.5686589479446411","1.5686589479446411"
"185399280","","","","1.574019193649292","1.574019193649292","1.574019193649292"
"185419680","","","","1.5575788021087646","1.5575788021087646","1.5575788021087646"
"185493120","","","","1.5569710731506348","1.5569710731506348","1.5569710731506348"
"185525760","","","","1.5738095045089722","1.5738095045089722","1.5738095045089722"
"185754240","","","","1.5615142583847046","1.5615142583847046","1.5615142583847046"
"185762400","","","","1.5789450407028198","1.5789450407028198","1.5789450407028198"
"185821560","","","","1.5667123794555664","1.5667123794555664","1.5667123794555664"
"185833800","","","","1.5792306661605835","1.5792306661605835","1.5792306661605835"
"185886840","","","","1.5908362865447998","1.5908362865447998","1.5908362865447998"
"185917440","","","","1.5869497060775757","1.5869497060775757","1.5869497060775757"
"185978640","","","","1.5858861207962036","1.5858861207962036","1.5858861207962036"
"186068400","","","","1.5923064947128296","1.5923064947128296","1.5923064947128296"
"186076560","","","","1.5585359334945679","1.5585359334945679","1.5585359334945679"
"186107160","","","","1.5679559707641602","1.5679559707641602","1.5679559707641602"
"186347880","1.5604850053787231","1.5604850053787231","1.5604850053787231","","",""
"186413160","","","","1.5783613920211792","1.5783613920211792","1.5783613920211792"
"186441720","","","","1.5534693002700806","1.5534693002700806","1.5534693002700806"
"186468240","","","","1.567657470703125","1.567657470703125","1.567657470703125"
"186470280","","","","1.5789902210235596","1.5789902210235596","1.5789902210235596"
"186472320","","","","1.547473669052124","1.547473669052124","1.547473669052124"
"186566160","","","","1.5759962797164917","1.5759962797164917","1.5759962797164917"
"186594720","","","","1.5734102725982666","1.5734102725982666","1.5734102725982666"
"186649800","","","","1.5642626285552979","1.5642626285552979","1.5642626285552979"
"186688560","","","","1.5671066045761108","1.5671066045761108","1.5671066045761108"
"186698760","","","","1.559184193611145","1.559184193611145","1.559184193611145"
"186719160","","","","1.5723696947097778","1.5723696947097778","1.5723696947097778"
"186853800","","","","1.5671417713165283","1.5671417713165283","1.5671417713165283"
"186884400","","","","1.5673377513885498","1.5673377513885498","1.5673377513885498"
"187029240","","","","1.6005717515945435","1.6005717515945435","1.6005717515945435"
"187055760","","","","1.5847880840301514","1.5847880840301514","1.5847880840301514"
"187080240","","","","1.5645781755447388","1.5645781755447388","1.5645781755447388"
"187090440","","","","1.5922688245773315","1.5922688245773315","1.5922688245773315"
"187102680","","","","1.545990228652954","1.545990228652954","1.545990228652954"
"187104720","","","","1.5696505308151245","1.5696505308151245","1.5696505308151245"
"187106760","","","","1.5682213306427002","1.5682213306427002","1.5682213306427002"
"187159800","","","","1.567787528038025","1.567787528038025","1.567787528038025"
"187251600","","","","1.5745853185653687","1.5745853185653687","1.5745853185653687"
"187302600","","","","1.5711337327957153","1.5711337327957153","1.5711337327957153"
"187337280","","","","1.597798466682434","1.597798466682434","1.597798466682434"
"187361760","","","","1.5811309814453125","1.5811309814453125","1.5811309814453125"
"187392360","","","","1.552482008934021","1.552482008934021","1.552482008934021"
"187420920","","","","1.5618664026260376","1.5618664026260376","1.5618664026260376"
"187453560","","","","1.5568978786468506","1.5568978786468506","1.5568978786468506"
"187500480","","","","1.571792721748352","1.571792721748352","1.571792721748352"
"187506600","","","","1.583853006362915","1.583853006362915","1.583853006362915"
"187508640","","","","1.5356837511062622","1.5356837511062622","1.5356837511062622"
"187553520","","","","1.5741169452667236","1.5741169452667236","1.5741169452667236"
"187667760","","","","1.6438411474227905","1.6438411474227905","1.6438411474227905"
"187680000","","","","7.8383870124816895","7.8383870124816895","7.8383870124816895"
"187735080","","","","1.5709354877471924","1.5709354877471924","1.5709354877471924"
"187865640","","","","1.5605703592300415","1.5605703592300415","1.5605703592300415"
"187930920","","","","1.565510630607605","1.565510630607605","1.565510630607605"
"187943160","","","","1.5823529958724976","1.5823529958724976","1.5823529958724976"
"188051280","","","","1.5567476749420166","1.5567476749420166","1.5567476749420166"
"188122680","","","","1.558530569076538","1.558530569076538","1.558530569076538"
"188163480","","","","1.5643373727798462","1.5643373727798462","1.5643373727798462"
"188224680","","","","1.5649559497833252","1.5649559497833252","1.5649559497833252"
"188387880","1.5480719804763794","1.5480719804763794","1.5480719804763794","","",""
"188420520","","","","1.5655882358551025","1.5655882358551025","1.5655882358551025"
"188430720","","","","1.5791655778884888","1.5791655778884888","1.5791655778884888"
"188473560","","","","1.5693904161453247","1.5693904161453247","1.5693904161453247"
"188561280","","","","1.546244740486145","1.546244740486145","1.546244740486145"
"188565360","","","","1.557805061340332","1.557805061340332","1.557805061340332"
"188722440","","","","1.558894395828247","1.558894395828247","1.558894395828247"
"188730600","","","","1.5608012676239014","1.5608012676239014","1.5608012676239014"
"188787720","","","","1.5588191747665405","1.5588191747665405","1.5588191747665405"
"188828520","","","","1.581475019454956","1.581475019454956","1.581475019454956"
"188899920","","","","1.586084246635437","1.586084246635437","1.586084246635437"
"188904000","","","","1.5480036735534668","1.5480036735534668","1.5480036735534668"
"188955000","","","","1.5743229389190674","1.5743229389190674","1.5743229389190674"
"188961120","","","","1.576844334602356","1.576844334602356","1.576844334602356"
"188971320","","","","1.582832932472229","1.582832932472229","1.582832932472229"
"189024360","","","","1.558214545249939","1.558214545249939","1.558214545249939"
"189101880","","","","1.5410542488098145","1.5410542488098145","1.5410542488098145"
"189185520","","","","1.5403705835342407","1.5403705835342407","1.5403705835342407"
"189265080","","","","1.553109049797058","1.553109049797058","1.553109049797058"
"189340560","","","","1.5522146224975586","1.5522146224975586","1.5522146224975586"
"189434400","","","","1.5787907838821411","1.5787907838821411","1.5787907838821411"
"189460920","","","","1.5609115362167358","1.5609115362167358","1.5609115362167358"
"189495600","","","","1.5563619136810303","1.5563619136810303","1.5563619136810303"
"189511920","","","","1.5676376819610596","1.5676376819610596","1.5676376819610596"
"189679200","","","","1.561832070350647","1.561832070350647","1.561832070350647"
"189715920","","","","1.5755609273910522","1.5755609273910522","1.5755609273910522"
"189726120","","","","1.577667474746704","1.577667474746704","1.577667474746704"
"189775080","","","","1.5592468976974487","1.5592468976974487","1.5592468976974487"
"189830160","","","","1.565795660018921","1.565795660018921","1.565795660018921"
"189836280","","","","1.5750863552093506","1.5750863552093506","1.5750863552093506"
"189954600","","","","1.562024712562561","1.562024712562561","1.562024712562561"
"189993360","","","","1.5330942869186401","1.5330942869186401","1.5330942869186401"
"190026000","","","","1.56548011302948","1.56548011302948","1.56548011302948"
"190070880","","","","1.5366820096969604","1.5366820096969604","1.5366820096969604"
"190128000","","","","1.5636587142944336","1.5636587142944336","1.5636587142944336"
"190160640","","","","1.5633958578109741","1.5633958578109741","1.5633958578109741"
"190164720","","","","1.5679247379302979","1.5679247379302979","1.5679247379302979"
"190179000","","","","1.5625492334365845","1.5625492334365845","1.5625492334365845"
"190187160","","","","1.5545597076416016","1.5545597076416016","1.5545597076416016"
"190221840","","","","1.5783791542053223","1.5783791542053223","1.5783791542053223"
"190401360","","","","1.5409109592437744","1.5409109592437744","1.5409109592437744"
"190427880","1.5822834968566895","1.5822834968566895","1.5822834968566895","","",""
"190429920","","","","1.5589853525161743","1.5589853525161743","1.5589853525161743"
"190476840","","","","1.5542826652526855","1.5542826652526855","1.5542826652526855"
"190633920","","","","1.5668851137161255","1.5668851137161255","1.5668851137161255"
"190656360","","","","1.5464733839035034","1.5464733839035034","1.5464733839035034"
"190668600","","","","1.5540817975997925","1.5540817975997925","1.5540817975997925"
"190699200","","","","1.5611621141433716","1.5611621141433716","1.5611621141433716"
"190703280","","","","1.5446228981018066","1.5446228981018066","1.5446228981018066"
"190713480","","","","1.5561785697937012","1.5561785697937012","1.5561785697937012"
"190758360","","","","1.549584150314331","1.549584150314331","1.549584150314331"
"190827720","","","","1.5679219961166382","1.5679219961166382","1.5679219961166382"
"190829760","","","","1.5778577327728271","1.5778577327728271","1.5778577327728271"
"190839960","","","","1.5657858848571777","1.5657858848571777","1.5657858848571777"
"190870560","","","","1.551596760749817","1.551596760749817","1.551596760749817"
"190890960","","","","1.5786038637161255","1.5786038637161255","1.5786038637161255"
"190907280","","","","1.5638737678527832","1.5638737678527832","1.5638737678527832"
"190923600","","","","1.5650713443756104","1.5650713443756104","1.5650713443756104"
"190929720","","","","1.5782883167266846","1.5782883167266846","1.5782883167266846"
"190937880","","","","1.5679086446762085","1.5679086446762085","1.5679086446762085"
"190960320","","","","1.560666561126709","1.560666561126709","1.560666561126709"
"191023560","","","","1.5595126152038574","1.5595126152038574","1.5595126152038574"
"191054160","","","","1.5643001794815063","1.5643001794815063","1.5643001794815063"
"191117400","","","","1.5668506622314453","1.5668506622314453","1.5668506622314453"
"191245920","","","","1.5767139196395874","1.5767139196395874","1.5767139196395874"
"191319360","","","","1.5911225080490112","1.5911225080490112","1.5911225080490112"
"191321400","","","","1.5675053596496582","1.5675053596496582","1.5675053596496582"
"191600880","","","","1.5712486505508423","1.5712486505508423","1.5712486505508423"
"191686560","","","","1.5697075128555298","1.5697075128555298","1.5697075128555298"
"191766120","","","","1.556986689567566","1.556986689567566","1.556986689567566"
"191859960","","","","1.5865403413772583","1.5865403413772583","1.5865403413772583"
"191923200","","","","1.549970269203186","1.549970269203186","1.549970269203186"
"191978280","","","","1.558025598526001","1.558025598526001","1.558025598526001"
"191980320","","","","1.551676630973816","1.551676630973816","1.551676630973816"
"192006840","","","","1.5227912664413452","1.5227912664413452","1.5227912664413452"
"192029280","","","","1.5804396867752075","1.5804396867752075","1.5804396867752075"
"192123120","","","","1.569799780845642","1.569799780845642","1.569799780845642"
"192153720","","","","1.5591408014297485","1.5591408014297485","1.5591408014297485"
"192223080","","","","1.5527929067611694","1.5527929067611694","1.5527929067611694"
"192245520","","","","1.5616356134414673","1.5616356134414673","1.5616356134414673"
"192318960","","","","1.571547031402588","1.571547031402588","1.571547031402588"
"192353640","","","","1.551046371459961","1.551046371459961","1.551046371459961"
"192412800","","","","1.5553184747695923","1.5553184747695923","1.5553184747695923"
"192418920","","","","1.5439387559890747","1.5439387559890747","1.5439387559890747"
"192467880","1.5718553066253662","1.5718553066253662","1.5718553066253662","","",""
"192773880","","","","1.5620193481445312","1.5620193481445312","1.5620193481445312"
"192886080","","","","1.5552741289138794","1.5552741289138794","1.5552741289138794"
"192928920","","","","1.5748836994171143","1.5748836994171143","1.5748836994171143"
"192965640","","","","1.5453506708145142","1.5453506708145142","1.5453506708145142"
"192967680","","","","1.576263666152954","1.576263666152954","1.576263666152954"
"193051320","","","","1.5294148921966553","1.5294148921966553","1.5294148921966553"
"193065600","","","","1.5569965839385986","1.5569965839385986","1.5569965839385986"
"193090080","","","","1.5729784965515137","1.5729784965515137","1.5729784965515137"
"193132920","","","","1.5658036470413208","1.5658036470413208","1.5658036470413208"
"193200240","","","","1.566832184791565","1.566832184791565","1.566832184791565"
